GENE	TREENESS_RATIO	treeness	RCV
105359at147545	7.6566	0.9244	0.1207
79442at147545	7.6565	0.8419	0.11
6781at147545	7.6424	0.4378	0.0573
19043at147545	7.6323	0.4787	0.0627
84540at147545	7.6232	0.875	0.1148
85166at147545	7.6182	0.4028	0.0529
102519at147545	7.6162	0.6577	0.0863
45450at147545	7.6144	0.8221	0.108
12858at147545	7.6134	0.9654	0.1268
80960at147545	7.5899	0.7058	0.093
77610at147545	7.5765	0.8105	0.107
92856at147545	7.5756	0.5463	0.0721
79046at147545	7.5726	0.4722	0.0624
38749at147545	7.5676	0.9255	0.1223
68041at147545	7.5616	0.5888	0.0779
24091at147545	7.5553	0.8903	0.1178
78183at147545	7.5531	0.5578	0.0739
89245at147545	7.5414	0.8136	0.1079
25386at147545	7.5411	0.5142	0.0682
55808at147545	7.5368	0.6409	0.085
89366at147545	7.5215	0.8125	0.108
118338at147545	7.5201	0.6371	0.0847
108659at147545	7.5193	0.611	0.0813
31170at147545	7.5143	0.896	0.1192
93377at147545	7.5086	0.5043	0.0672
11746at147545	7.5064	0.8429	0.1123
37075at147545	7.5045	0.5486	0.0731
40400at147545	7.5037	0.3642	0.0485
30233at147545	7.5021	0.6516	0.0869
5928at147545	7.4897	0.8239	0.11
72698at147545	7.4894	0.8092	0.108
2731at147545	7.4854	0.3352	0.0448
122114at147545	7.4849	0.2922	0.039
15493at147545	7.4816	0.5398	0.0721
70400at147545	7.4796	0.8685	0.1161
24771at147545	7.4726	0.8542	0.1143
12612at147545	7.4725	0.5688	0.0761
17377at147545	7.4646	0.8435	0.113
27534at147545	7.4635	0.7649	0.1025
100064at147545	7.4579	0.8925	0.1197
19749at147545	7.4536	0.3417	0.0458
43994at147545	7.4519	0.5952	0.0799
16590at147545	7.4384	0.5419	0.0728
77at147545	7.4322	0.325	0.0437
60711at147545	7.4275	0.2186	0.0294
95473at147545	7.4176	0.1044	0.0141
96837at147545	7.4148	0.6579	0.0887
93735at147545	7.4128	0.6639	0.0896
58786at147545	7.3974	0.3905	0.0528
51634at147545	7.3946	0.9114	0.1232
24607at147545	7.3845	0.5053	0.0684
33593at147545	7.3827	0.6672	0.0904
45159at147545	7.3781	0.5378	0.0729
64606at147545	7.3768	0.4784	0.0649
101957at147545	7.3708	0.7065	0.0959
46947at147545	7.3666	0.8413	0.1142
25904at147545	7.3605	0.8816	0.1198
59294at147545	7.3533	0.8716	0.1185
38669at147545	7.3493	0.7047	0.0959
90262at147545	7.3369	0.8804	0.12
66917at147545	7.3298	0.5237	0.0714
51017at147545	7.3287	0.6755	0.0922
95632at147545	7.3217	0.5544	0.0757
44541at147545	7.3014	0.2795	0.0383
111738at147545	7.2988	0.5477	0.075
81124at147545	7.2972	0.7941	0.1088
16133at147545	7.2894	0.4992	0.0685
97423at147545	7.2838	0.8538	0.1172
92968at147545	7.2803	0.7625	0.1047
62696at147545	7.2801	0.5012	0.0688
3702at147545	7.2777	0.6308	0.0867
68652at147545	7.2618	0.7534	0.1037
93791at147545	7.2613	0.6571	0.0905
30266at147545	7.2546	0.6902	0.0951
102223at147545	7.2355	0.8829	0.122
74522at147545	7.2246	0.4573	0.0633
112588at147545	7.2199	0.8776	0.1216
21672at147545	7.2142	0.6311	0.0875
101901at147545	7.2125	0.895	0.1241
47213at147545	7.2043	0.5641	0.0783
55390at147545	7.2034	0.6315	0.0877
79316at147545	7.1877	0.4293	0.0597
76375at147545	7.1834	0.9038	0.1258
6116at147545	7.1827	0.343	0.0478
96015at147545	7.1779	0.4316	0.0601
34426at147545	7.1748	0.617	0.086
50384at147545	7.1725	0.5195	0.0724
43330at147545	7.1714	0.7758	0.1082
95309at147545	7.1531	0.5396	0.0754
108411at147545	7.1498	0.8098	0.1133
25474at147545	7.1497	0.7877	0.1102
108372at147545	7.1471	0.7377	0.1032
113324at147545	7.1459	0.4931	0.069
51532at147545	7.1422	0.5991	0.0839
39905at147545	7.1395	0.9274	0.1299
14263at147545	7.1386	0.5796	0.0812
20935at147545	7.1385	0.4876	0.0683
29520at147545	7.1358	0.3946	0.0553
79205at147545	7.1263	0.4488	0.063
63640at147545	7.1254	0.3395	0.0476
26978at147545	7.1192	0.5993	0.0842
48530at147545	7.1144	0.4341	0.061
44279at147545	7.1114	0.834	0.1173
117873at147545	7.1008	0.8541	0.1203
32492at147545	7.1007	0.3342	0.0471
53858at147545	7.0946	0.9424	0.1328
77062at147545	7.907	0.7227	0.0914
99862at147545	7.859	0.5816	0.074
7824at147545	7.805	0.232	0.0297
73025at147545	7.0791	0.257	0.0363
76838at147545	7.0778	0.5055	0.0714
66585at147545	7.757	0.772	0.0995
116452at147545	7.0735	0.548	0.0775
96257at147545	7.0654	0.3408	0.0482
30375at147545	7.0626	0.3964	0.0561
87135at147545	7.607	0.7278	0.0957
103252at147545	7.605	0.8944	0.1176
66583at147545	7.0566	0.865	0.1226
24656at147545	7.0483	0.1304	0.0185
10553at147545	7.482	0.19	0.0254
50827at147545	7.0477	0.324	0.046
117219at147545	7.462	0.4841	0.0649
116723at147545	7.0445	0.6232	0.0885
81676at147545	7.398	0.3499	0.0473
78909at147545	7.0386	0.2943	0.0418
82180at147545	7.332	0.7915	0.108
29445at147545	7.0324	0.8325	0.1184
8616at147545	7.0302	0.6107	0.0869
90455at147545	7.0236	0.7372	0.105
44815at147545	7.161	0.5733	0.0801
57993at147545	7.092	0.6193	0.0873
87423at147545	7.0082	0.6174	0.0881
42973at147545	7.035	0.304	0.0432
20077at147545	7.025	0.4879	0.0695
24745at147545	7.016	0.3324	0.0474
39553at147545	6.9966	0.7479	0.1069
57126at147545	6.9841	0.3618	0.0518
59848at147545	6.9819	0.474	0.0679
61509at147545	6.9797	0.439	0.0629
4011at147545	6.9718	0.875	0.1255
2374at147545	6.9708	0.5363	0.0769
44596at147545	6.9694	0.7933	0.1138
111628at147545	6.9623	0.1874	0.0269
85261at147545	6.9619	0.5771	0.0829
71285at147545	6.9616	0.5158	0.0741
4368at147545	6.9582	0.7172	0.1031
77618at147545	6.9568	0.6755	0.0971
38223at147545	6.9558	0.8667	0.1246
52969at147545	6.9511	0.8431	0.1213
22119at147545	6.9444	0.3822	0.055
64648at147545	6.9375	0.8252	0.119
11274at147545	6.9366	0.4527	0.0653
37017at147545	6.9334	0.4173	0.0602
33806at147545	6.9272	0.6355	0.0917
5768at147545	6.9228	0.8361	0.1208
78920at147545	6.9188	0.8806	0.1273
33013at147545	6.9181	0.8957	0.1295
47954at147545	6.9172	0.8165	0.118
92235at147545	6.9159	0.5813	0.0841
48044at147545	6.9071	0.9126	0.1321
68359at147545	6.9034	0.6117	0.0886
20387at147545	6.8999	0.879	0.1274
29104at147545	6.8893	0.3854	0.0559
22983at147545	6.8862	0.371	0.0539
114919at147545	6.8797	0.5893	0.0857
81688at147545	6.8742	0.5997	0.0872
8681at147545	6.8667	0.6135	0.0893
15389at147545	6.8534	0.48	0.07
9334at147545	6.8511	0.5594	0.0817
42113at147545	6.8434	0.1736	0.0254
59980at147545	6.8411	0.5658	0.0827
21312at147545	6.8198	0.8848	0.1297
110428at147545	6.8198	0.4618	0.0677
88173at147545	6.8011	0.8198	0.1205
59262at147545	6.7809	0.7568	0.1116
8161at147545	6.7572	0.8798	0.1302
12356at147545	6.7565	0.5861	0.0867
71784at147545	6.7562	0.6308	0.0934
78755at147545	6.7549	0.4212	0.0624
92835at147545	6.7479	0.3221	0.0477
60534at147545	6.7457	0.6517	0.0966
18152at147545	6.7361	0.8229	0.1222
29518at147545	6.7291	0.925	0.1375
23322at147545	6.7248	0.8641	0.1285
14929at147545	6.7038	0.5282	0.0788
50381at147545	6.6982	0.3607	0.0538
78834at147545	6.6959	0.3951	0.059
66322at147545	6.6942	0.6774	0.1012
54072at147545	6.6827	0.9353	0.14
60759at147545	6.6787	0.7687	0.1151
46140at147545	6.6769	0.4789	0.0717
23700at147545	6.6658	0.6004	0.0901
42635at147545	6.6652	0.5049	0.0758
50510at147545	6.6607	0.8306	0.1247
65211at147545	6.6512	0.8977	0.135
54566at147545	6.6462	0.385	0.0579
65940at147545	6.6407	0.7186	0.1082
24815at147545	6.6399	0.6861	0.1033
86854at147545	6.6372	0.3863	0.0582
18114at147545	6.6321	0.8164	0.1231
9765at147545	6.6237	0.5057	0.0763
100521at147545	6.6227	0.4643	0.0701
113631at147545	6.6152	0.9165	0.1385
15557at147545	6.5989	0.597	0.0905
33880at147545	6.5898	0.8884	0.1348
117134at147545	6.5849	0.3894	0.0591
61375at147545	6.5845	0.5702	0.0866
31185at147545	6.5835	0.8697	0.1321
69326at147545	6.5818	0.809	0.1229
91565at147545	6.5784	0.6567	0.0998
98282at147545	6.5764	0.4394	0.0668
28487at147545	6.5741	0.4412	0.0671
102617at147545	6.5681	0.4323	0.0658
96845at147545	6.5651	0.7054	0.1074
91486at147545	6.5623	0.7049	0.1074
28630at147545	6.5543	0.5678	0.0866
29818at147545	6.5533	0.4873	0.0744
75451at147545	6.5508	0.5288	0.0807
92332at147545	6.5411	0.3643	0.0557
1226at147545	6.5333	0.8439	0.1292
95023at147545	6.5332	0.6205	0.095
53369at147545	6.5248	0.8288	0.127
18775at147545	6.5222	0.7578	0.1162
46371at147545	6.5173	0.9334	0.1432
13381at147545	6.5086	0.4536	0.0697
109051at147545	6.5039	0.4778	0.0735
37296at147545	6.4984	0.5789	0.0891
102869at147545	6.4917	0.8036	0.1238
9624at147545	6.4912	0.6449	0.0993
71977at147545	6.4884	0.5587	0.0861
15383at147545	6.4879	0.5614	0.0865
13013at147545	6.4874	0.4925	0.0759
11002at147545	6.4804	0.2367	0.0365
63290at147545	6.4802	0.7109	0.1097
30786at147545	6.4798	0.4562	0.0704
93667at147545	6.4793	0.8933	0.1379
66752at147545	6.4785	0.6824	0.1053
79596at147545	6.4718	0.3271	0.0505
77743at147545	6.4703	0.518	0.0801
9369at147545	6.4675	0.8645	0.1337
35096at147545	6.4657	0.5794	0.0896
5680at147545	6.4615	0.3871	0.0599
101406at147545	6.4606	0.4978	0.0771
18900at147545	6.4578	0.4512	0.0699
114462at147545	6.4576	0.8041	0.1245
26851at147545	6.4527	0.9181	0.1423
96574at147545	6.4514	0.826	0.128
109717at147545	6.4499	0.8223	0.1275
26859at147545	6.4496	0.8717	0.1352
92046at147545	6.4455	0.6041	0.0937
93198at147545	6.4446	0.3587	0.0557
66079at147545	6.4435	0.8462	0.1313
61086at147545	6.4433	0.5782	0.0897
64447at147545	6.4397	0.5245	0.0814
96371at147545	6.4378	0.5124	0.0796
70803at147545	6.4345	0.6987	0.1086
55471at147545	6.4315	0.2673	0.0416
121186at147545	6.4297	0.3126	0.0486
49807at147545	6.4252	0.7078	0.1102
7192at147545	6.4246	0.8398	0.1307
87087at147545	6.4229	0.8397	0.1307
28034at147545	6.4181	0.5276	0.0822
41774at147545	6.4177	0.5254	0.0819
6425at147545	6.4172	0.8868	0.1382
106662at147545	6.4133	0.6774	0.1056
103284at147545	6.4119	0.8758	0.1366
16942at147545	6.4022	0.8399	0.1312
63108at147545	6.3983	0.3614	0.0565
104627at147545	6.3958	0.4742	0.0741
79730at147545	6.3951	0.8962	0.1401
3671at147545	6.3908	0.6222	0.0974
52786at147545	6.3897	0.8526	0.1334
53805at147545	6.3896	0.6915	0.1082
38953at147545	6.3868	0.8448	0.1323
13696at147545	6.3834	0.5735	0.0898
75034at147545	6.3693	0.5412	0.085
39120at147545	6.3682	0.3436	0.0539
49493at147545	6.3675	0.6246	0.0981
77105at147545	6.3635	0.5594	0.0879
62029at147545	6.3561	0.5376	0.0846
113446at147545	6.3421	0.8539	0.1346
56751at147545	6.3401	0.5062	0.0798
63616at147545	6.3348	0.5035	0.0795
104034at147545	6.3335	0.821	0.1296
13938at147545	6.3277	0.6736	0.1065
116100at147545	6.3246	0.7225	0.1142
79500at147545	6.3194	0.4931	0.078
17742at147545	6.3152	0.5046	0.0799
108878at147545	6.3146	0.2164	0.0343
51144at147545	6.3138	0.5882	0.0932
88812at147545	6.3111	0.5815	0.0921
52923at147545	6.3097	0.8769	0.139
26855at147545	6.3076	0.4308	0.0683
77124at147545	6.3054	0.5363	0.0851
30119at147545	6.3033	0.8593	0.1363
8437at147545	6.3014	0.6493	0.103
42918at147545	6.2864	0.7018	0.1116
115182at147545	6.2859	0.6145	0.0978
33631at147545	6.2807	0.4681	0.0745
87499at147545	6.2771	0.8425	0.1342
91688at147545	6.2762	0.787	0.1254
100804at147545	6.2751	0.8894	0.1417
14609at147545	6.2691	0.8598	0.1371
16607at147545	6.2661	0.5778	0.0922
93369at147545	6.2581	0.4897	0.0783
96558at147545	6.2489	0.8458	0.1354
101545at147545	6.2473	0.8623	0.138
103488at147545	6.2473	0.2847	0.0456
21064at147545	6.2445	0.4907	0.0786
61625at147545	6.2437	0.6762	0.1083
54502at147545	6.2424	0.8463	0.1356
11046at147545	6.2401	0.9523	0.1526
60822at147545	6.2398	0.8444	0.1353
118403at147545	6.2383	0.9167	0.1469
68616at147545	6.2381	0.6816	0.1093
86353at147545	6.2373	0.2655	0.0426
97750at147545	6.2362	0.7131	0.1143
67214at147545	6.2355	0.4192	0.0672
97803at147545	6.2347	0.892	0.1431
114291at147545	6.2335	0.4303	0.069
20523at147545	6.2308	0.4779	0.0767
7785at147545	6.2234	0.8008	0.1287
51435at147545	6.2192	0.6749	0.1085
83956at147545	6.2187	0.5974	0.0961
77751at147545	6.2076	0.8335	0.1343
62664at147545	6.2001	0.4906	0.0791
70291at147545	6.1995	0.4842	0.0781
42544at147545	6.1964	0.5852	0.0945
103754at147545	6.1946	0.7317	0.1181
37716at147545	6.1944	0.5445	0.0879
88610at147545	6.1925	0.3173	0.0512
92812at147545	6.1897	0.6309	0.1019
14766at147545	6.1897	0.3797	0.0613
87209at147545	6.1837	0.5723	0.0925
6189at147545	6.1796	0.3647	0.059
12938at147545	6.1757	0.8836	0.1431
36784at147545	6.1643	0.4881	0.0792
20770at147545	6.1614	0.6809	0.1105
20366at147545	6.1613	0.5698	0.0925
107607at147545	6.1528	0.6342	0.1031
37396at147545	6.1466	0.8789	0.143
114745at147545	6.1443	0.4565	0.0743
95821at147545	6.1424	0.7942	0.1293
9083at147545	6.1417	0.8615	0.1403
45003at147545	6.1382	0.2131	0.0347
88567at147545	6.1374	0.3607	0.0588
61594at147545	6.1263	0.7513	0.1226
38566at147545	6.1168	0.4398	0.0719
51502at147545	6.1152	0.59	0.0965
28155at147545	6.1124	0.9213	0.1507
7495at147545	6.1106	0.7376	0.1207
79127at147545	6.1073	0.3342	0.0547
17745at147545	6.1068	0.373	0.0611
94893at147545	6.1019	0.6418	0.1052
39596at147545	6.961	0.6877	0.0988
61320at147545	6.892	0.5891	0.0855
15824at147545	6.864	0.8963	0.1306
106644at147545	6.794	0.9568	0.1408
81211at147545	6.0783	0.6258	0.103
47376at147545	6.0777	0.5884	0.0968
17462at147545	6.773	0.3859	0.057
11105at147545	6.745	0.4472	0.0663
45959at147545	6.0745	0.667	0.1098
10634at147545	6.0635	0.6341	0.1046
68138at147545	6.0598	0.5021	0.0829
57650at147545	6.0595	0.8774	0.1448
112177at147545	6.576	0.6225	0.0947
19511at147545	6.0575	0.8082	0.1334
105481at147545	6.0543	0.2362	0.039
73592at147545	6.0542	0.766	0.1265
79427at147545	6.0483	0.6838	0.1131
75891at147545	6.447	0.2663	0.0413
73627at147545	6.0403	0.4985	0.0825
74609at147545	6.0389	0.601	0.0995
52455at147545	6.0342	0.3495	0.0579
7959at147545	6.0334	0.6006	0.0995
34232at147545	6.0314	0.5723	0.0949
94963at147545	6.0303	0.5749	0.0953
65647at147545	6.0294	0.5532	0.0917
80941at147545	6.284	0.9163	0.1458
37859at147545	6.0252	0.6326	0.105
40899at147545	6.219	0.7174	0.1154
72149at147545	6.0108	0.5926	0.0986
113516at147545	6.0099	0.3446	0.0573
25699at147545	6.92	0.4958	0.0716
60430at147545	6.0082	0.4585	0.0763
64457at147545	6.0074	0.595	0.099
7546at147545	6.0058	0.8778	0.1462
116947at147545	6.031	0.3892	0.0645
48119at147545	6.0027	0.7595	0.1265
53534at147545	6.22	0.8383	0.1348
3092at147545	6.014	0.8982	0.1493
46851at147545	5.9987	0.808	0.1347
98313at147545	5.9934	0.8442	0.1408
51843at147545	5.9926	0.8987	0.15
101370at147545	5.9907	0.4866	0.0812
22948at147545	5.9868	0.8332	0.1392
39938at147545	5.9853	0.4717	0.0788
53465at147545	5.9821	0.5595	0.0935
103174at147545	5.9798	0.9076	0.1518
40951at147545	5.9767	0.8868	0.1484
119715at147545	5.9695	0.4143	0.0694
10065at147545	5.9675	0.8699	0.1458
35206at147545	5.9668	0.5938	0.0995
81192at147545	5.9633	0.9133	0.1532
11743at147545	5.9627	0.8289	0.139
3041at147545	5.9548	0.9244	0.1552
3634at147545	5.9547	0.4394	0.0738
37012at147545	5.9513	0.4741	0.0797
35863at147545	5.9512	0.5354	0.09
118738at147545	5.9478	0.3445	0.0579
89149at147545	5.9467	0.5861	0.0986
24922at147545	5.9457	0.5599	0.0942
75851at147545	5.9445	0.8242	0.1386
23721at147545	5.9431	0.5845	0.0983
8966at147545	5.9414	0.6263	0.1054
49837at147545	5.9385	0.7016	0.1181
80319at147545	5.9369	0.6414	0.108
46537at147545	5.9356	0.8196	0.1381
117111at147545	5.9334	0.6709	0.1131
32027at147545	5.9324	0.8431	0.1421
81713at147545	5.9272	0.7036	0.1187
17835at147545	5.9262	0.5887	0.0993
48382at147545	5.9209	0.8922	0.1507
9308at147545	5.9191	0.4478	0.0756
18720at147545	5.9179	0.6555	0.1108
73911at147545	5.9173	0.4618	0.078
58765at147545	5.9154	0.6024	0.1018
3274at147545	5.9136	0.8564	0.1448
38167at147545	5.9099	0.6487	0.1098
104148at147545	5.9096	0.9087	0.1538
59328at147545	5.9075	0.8946	0.1514
35864at147545	5.9075	0.8027	0.1359
5475at147545	5.9069	0.8737	0.1479
24471at147545	5.9036	0.8069	0.1367
56057at147545	5.9033	0.4714	0.0799
23250at147545	5.9017	0.433	0.0734
55738at147545	5.8998	0.7813	0.1324
1260at147545	5.8995	0.4567	0.0774
87351at147545	5.8875	0.3495	0.0594
104936at147545	5.8835	0.3661	0.0622
74336at147545	5.8829	0.8272	0.1406
21429at147545	5.8813	0.9307	0.1582
21353at147545	5.8757	0.2303	0.0392
72554at147545	5.8747	0.5383	0.0916
102229at147545	5.8731	0.8216	0.1399
21598at147545	5.8687	0.6858	0.1169
82282at147545	5.8659	0.4432	0.0756
27833at147545	5.8579	0.5104	0.0871
70508at147545	5.8564	0.5348	0.0913
3246at147545	5.8479	0.6703	0.1146
18140at147545	5.8408	0.5945	0.1018
87152at147545	5.8294	0.2898	0.0497
96527at147545	5.8283	0.839	0.144
51837at147545	5.8282	0.4541	0.0779
43801at147545	5.8281	0.7026	0.1205
74643at147545	5.8267	0.4059	0.0697
76359at147545	5.8201	0.7761	0.1333
112055at147545	5.8169	0.8828	0.1518
79507at147545	5.8105	0.4905	0.0844
118282at147545	5.8076	0.9098	0.1567
2517at147545	5.8067	0.8626	0.1486
62105at147545	5.7994	0.4458	0.0769
112001at147545	5.7988	0.6697	0.1155
52439at147545	5.7927	0.8383	0.1447
13071at147545	5.7913	0.3997	0.069
75069at147545	5.7882	0.505	0.0872
98721at147545	5.7867	0.2888	0.0499
24898at147545	5.7768	0.5306	0.0919
77188at147545	5.7763	0.8823	0.1528
10243at147545	5.7675	0.3066	0.0532
75627at147545	5.7667	0.5828	0.1011
72723at147545	5.7614	0.6306	0.1095
59911at147545	5.7562	0.7998	0.1389
9053at147545	5.7546	0.6523	0.1134
58117at147545	5.7542	0.6239	0.1084
107909at147545	5.7536	0.7588	0.1319
14468at147545	5.7498	0.8201	0.1426
13664at147545	5.7486	0.8837	0.1537
86027at147545	5.7459	0.2193	0.0382
6975at147545	5.7417	0.84	0.1463
3069at147545	5.7408	0.5035	0.0877
90240at147545	5.7285	0.4303	0.0751
5223at147545	5.7202	0.6786	0.1186
101260at147545	5.7152	0.2847	0.0498
46862at147545	5.7098	0.8452	0.148
71163at147545	5.7035	0.6326	0.1109
27376at147545	5.7005	0.4992	0.0876
89260at147545	5.6998	0.8499	0.1491
75215at147545	5.6963	0.737	0.1294
29877at147545	5.6931	0.7347	0.129
79833at147545	5.6926	0.386	0.0678
26375at147545	5.6873	0.5889	0.1035
50051at147545	5.6868	0.6812	0.1198
100375at147545	5.6852	0.3617	0.0636
46173at147545	5.6833	0.7791	0.1371
68470at147545	5.6791	0.7883	0.1388
58111at147545	5.6765	0.4067	0.0716
37084at147545	5.6764	0.7878	0.1388
51818at147545	5.6713	0.4932	0.087
39160at147545	5.6704	0.5827	0.1028
68002at147545	5.6639	0.7344	0.1297
31505at147545	5.6617	0.8554	0.1511
25642at147545	5.6587	0.3589	0.0634
96678at147545	5.6482	0.4205	0.0744
68513at147545	5.6456	0.3866	0.0685
29032at147545	5.6422	0.5645	0.1001
36354at147545	5.6271	0.4302	0.0764
21626at147545	5.6252	0.2716	0.0483
26358at147545	5.6221	0.5988	0.1065
1713at147545	5.6194	0.3314	0.059
63452at147545	5.6185	0.9041	0.1609
98209at147545	5.6165	0.4286	0.0763
107009at147545	5.6068	0.5246	0.0936
34402at147545	5.6033	0.5893	0.1052
53262at147545	5.6028	0.4944	0.0882
94647at147545	5.5996	0.5467	0.0976
16665at147545	5.5985	0.324	0.0579
91466at147545	5.5903	0.4792	0.0857
10607at147545	5.5707	0.5956	0.1069
49952at147545	5.5681	0.3939	0.0707
55115at147545	5.5675	0.5526	0.0993
103916at147545	5.5599	0.6004	0.108
55919at147545	5.5473	0.6596	0.1189
106063at147545	5.5453	0.403	0.0727
19958at147545	5.5441	0.564	0.1017
39146at147545	5.5351	0.3584	0.0647
46354at147545	5.5315	0.5055	0.0914
104348at147545	5.5272	0.5345	0.0967
69871at147545	5.5207	0.4452	0.0806
114715at147545	5.5196	0.7689	0.1393
91312at147545	5.5112	0.6893	0.1251
27296at147545	5.5105	0.4312	0.0783
104252at147545	5.5074	0.7432	0.1349
41268at147545	5.4984	0.8795	0.16
116421at147545	5.4965	0.4524	0.0823
85932at147545	5.4947	0.5388	0.0981
15643at147545	5.4881	0.4745	0.0865
30817at147545	5.4879	0.5026	0.0916
26017at147545	5.4871	0.8878	0.1618
47424at147545	5.4759	0.5707	0.1042
119444at147545	5.4745	0.7213	0.1318
99927at147545	5.4616	0.2584	0.0473
47477at147545	5.4609	0.7119	0.1304
6811at147545	5.4493	0.5386	0.0988
51274at147545	5.4465	0.4669	0.0857
22013at147545	5.4379	0.8679	0.1596
14072at147545	5.4375	0.2065	0.038
57518at147545	5.4359	0.4112	0.0756
106807at147545	5.4301	0.4968	0.0915
65396at147545	5.4244	0.5737	0.1058
16603at147545	5.4202	0.2418	0.0446
99016at147545	5.4168	0.8382	0.1547
98888at147545	5.4153	0.3413	0.063
53850at147545	5.4129	0.6385	0.118
13536at147545	5.4125	0.7401	0.1367
78286at147545	5.4103	0.5913	0.1093
62321at147545	5.4087	0.4679	0.0865
59754at147545	5.4079	0.5825	0.1077
53894at147545	5.4023	0.5063	0.0937
33732at147545	5.3983	0.4136	0.0766
46945at147545	5.3978	0.5175	0.0959
39737at147545	5.3899	0.2237	0.0415
114695at147545	5.3859	0.8604	0.1597
80378at147545	5.3676	0.565	0.1053
36030at147545	5.3648	0.8897	0.1658
91509at147545	5.3561	0.8112	0.1515
98504at147545	5.3539	0.606	0.1132
69083at147545	5.3503	0.4545	0.0849
77442at147545	5.3438	0.6886	0.1289
65359at147545	5.3381	0.5968	0.1118
40153at147545	5.3356	0.8682	0.1627
63854at147545	5.3353	0.4375	0.082
22140at147545	5.3343	0.5371	0.1007
94221at147545	5.3338	0.8413	0.1577
6235at147545	5.3334	0.6109	0.1145
5767at147545	5.3332	0.826	0.1549
42459at147545	5.3328	0.5124	0.0961
40766at147545	5.3274	0.3889	0.073
77208at147545	5.3236	0.5012	0.0941
27311at147545	5.3167	0.843	0.1585
116440at147545	5.3154	0.3526	0.0663
114618at147545	5.3153	0.6143	0.1156
89834at147545	5.3129	0.5155	0.097
69685at147545	5.3119	0.4249	0.08
36551at147545	5.3106	0.3862	0.0727
3852at147545	5.3067	0.7663	0.1444
47826at147545	5.3051	0.6382	0.1203
8684at147545	5.3041	0.6511	0.1228
73976at147545	5.3001	0.4199	0.0792
66100at147545	5.2972	0.9394	0.1773
86595at147545	5.2755	0.8695	0.1648
16624at147545	5.2732	0.5358	0.1016
46250at147545	5.2683	0.5428	0.103
52954at147545	5.2641	0.4661	0.0885
109841at147545	5.2631	0.8956	0.1702
10108at147545	5.2613	0.8339	0.1585
111577at147545	5.2566	0.8155	0.1551
19712at147545	5.2537	0.814	0.1549
113003at147545	5.2463	0.5031	0.0959
7730at147545	5.2353	0.3895	0.0744
7200at147545	5.2248	0.631	0.1208
45373at147545	5.2236	0.8591	0.1645
106834at147545	5.2227	0.588	0.1126
7593at147545	5.2214	0.6416	0.1229
49911at147545	5.2211	0.6196	0.1187
39243at147545	5.2199	0.6215	0.1191
73161at147545	5.2198	0.5333	0.1022
62769at147545	5.2191	0.658	0.1261
120068at147545	5.2116	0.6204	0.119
74633at147545	5.2114	0.6235	0.1196
118071at147545	5.2074	0.6899	0.1325
45322at147545	5.2027	0.526	0.1011
23111at147545	5.2008	0.6078	0.1169
112094at147545	5.1999	0.5251	0.101
56077at147545	5.1969	0.3923	0.0755
114818at147545	5.1947	0.3381	0.0651
29556at147545	5.1866	0.3934	0.0758
13517at147545	5.1861	0.3848	0.0742
10080at147545	5.1838	0.3602	0.0695
39678at147545	5.1831	0.5658	0.1092
77402at147545	5.1827	0.8764	0.1691
66707at147545	5.1748	0.811	0.1567
51085at147545	5.1724	0.4025	0.0778
100092at147545	5.1671	0.5695	0.1102
60540at147545	5.1647	0.8888	0.1721
113121at147545	5.1626	0.8995	0.1742
37553at147545	5.1598	0.6372	0.1235
58827at147545	5.1569	0.2878	0.0558
32721at147545	5.1552	0.7673	0.1488
105327at147545	5.1532	0.5471	0.1062
48914at147545	5.1526	0.2984	0.0579
81113at147545	5.1502	0.4026	0.0782
80808at147545	5.1473	0.375	0.0728
42555at147545	5.1436	0.4478	0.0871
96219at147545	5.1433	0.2228	0.0433
27200at147545	5.1375	0.4669	0.0909
73475at147545	5.1373	0.5129	0.0998
9460at147545	5.1326	0.5284	0.1029
93450at147545	5.1289	0.877	0.171
10488at147545	5.1268	0.7791	0.152
69042at147545	5.1243	0.437	0.0853
107930at147545	5.1223	0.7656	0.1495
78947at147545	5.1203	0.64	0.125
97797at147545	5.1199	0.6083	0.1188
27020at147545	5.1188	0.5883	0.1149
5976at147545	5.1178	0.4488	0.0877
21350at147545	5.1153	0.5671	0.1109
98319at147545	5.1119	0.7415	0.145
40449at147545	5.1115	0.3814	0.0746
49929at147545	5.1046	0.3149	0.0617
91965at147545	5.1037	0.3712	0.0727
6616at147545	5.1026	0.5007	0.0981
13555at147545	5.1025	0.2933	0.0575
64994at147545	5.0989	0.5286	0.1037
32433at147545	5.0979	0.612	0.12
21127at147545	5.978	0.6524	0.1091
66865at147545	5.975	0.8759	0.1466
65490at147545	5.973	0.8713	0.1459
106841at147545	5.956	0.4805	0.0807
14965at147545	5.0955	0.5692	0.1117
77101at147545	5.0944	0.3947	0.0775
113595at147545	5.942	0.6791	0.1143
15638at147545	5.934	0.9177	0.1546
6347at147545	5.0908	0.571	0.1122
16857at147545	5.0881	0.6534	0.1284
43622at147545	5.0881	0.53	0.1042
98896at147545	5.868	0.4295	0.0732
24109at147545	5.843	0.4578	0.0784
10450at147545	5.0836	0.6324	0.1244
59733at147545	5.0818	0.4159	0.0818
85251at147545	5.817	0.8597	0.1478
112660at147545	5.0807	0.6829	0.1344
