GENE	TREENESS_RATIO	treeness	RCV
12533at147545	3.4498	0.4006	0.1161
1257at147545	1.9407	0.2903	0.1496
1260at147545	5.8995	0.4567	0.0774
12612at147545	7.4725	0.5688	0.0761
12641at147545	1.8013	0.3623	0.2011
12647at147545	1.384	0.256	0.185
12652at147545	9.7553	0.4201	0.0431
12731at147545	4.6607	0.7654	0.1642
12769at147545	8.022	0.773	0.0964
12776at147545	3.016	0.5444	0.1805
12780at147545	10.2011	0.8709	0.0854
12783at147545	3.0237	0.43	0.1422
12789at147545	2.6402	0.6117	0.2317
1278at147545	2.328	0.2302	0.0989
12803at147545	3.909	0.5894	0.1508
12808at147545	3.6293	0.3612	0.0995
12858at147545	7.6134	0.9654	0.1268
128at147545	2.5745	0.5799	0.2253
1292at147545	1.5772	0.3728	0.2364
12938at147545	6.1757	0.8836	0.1431
12965at147545	4.2165	0.6675	0.1583
12968at147545	2.5122	0.4729	0.1882
12997at147545	2.963	0.4598	0.1552
12998at147545	2.227	0.1813	0.0814
13002at147545	2.1329	0.391	0.1833
13013at147545	6.4874	0.4925	0.0759
13057at147545	1.7747	0.5102	0.2875
13060at147545	4.6053	0.8216	0.1784
13071at147545	5.7913	0.3997	0.069
13115at147545	0.7836	0.1244	0.1587
13135at147545	10.7462	0.7434	0.0692
13151at147545	4.8184	0.622	0.1291
13153at147545	3.6372	0.4421	0.1215
13164at147545	2.2353	0.5154	0.2306
13182at147545	12.6009	0.8499	0.0674
13190at147545	4.2722	0.6728	0.1575
13247at147545	2.3093	0.3697	0.1601
13320at147545	4.7658	0.4998	0.1049
13328at147545	3.8443	0.425	0.1105
13352at147545	4.252	0.5013	0.1179
13380at147545	3.9021	0.7506	0.1924
13381at147545	6.5086	0.4536	0.0697
13394at147545	1.6921	0.2529	0.1494
13433at147545	2.4916	0.7434	0.2983
13461at147545	1.0023	0.1808	0.1804
13492at147545	2.109	0.3355	0.1591
13517at147545	5.1861	0.3848	0.0742
13521at147545	3.076	0.4427	0.1439
13536at147545	5.4125	0.7401	0.1367
13555at147545	5.1025	0.2933	0.0575
13572at147545	3.6584	0.3824	0.1045
13578at147545	2.2672	0.3706	0.1635
13580at147545	2.8658	0.5657	0.1974
13606at147545	0.6089	0.2575	0.4229
13630at147545	3.6556	0.2568	0.0703
13664at147545	5.7486	0.8837	0.1537
13689at147545	1.3954	0.1072	0.0768
13696at147545	6.3834	0.5735	0.0898
13713at147545	2.3572	0.504	0.2138
13731at147545	3.8723	0.4803	0.124
13747at147545	2.7382	0.428	0.1563
13748at147545	8.887	0.864	0.0972
13766at147545	3.9214	0.8143	0.2076
13801at147545	4.5259	0.4224	0.0933
13820at147545	1.5448	0.2081	0.1347
13926at147545	4.049	0.5641	0.1393
13938at147545	6.3277	0.6736	0.1065
13958at147545	1.8511	0.4503	0.2432
13995at147545	4.5619	0.3882	0.0851
14007at147545	3.1458	0.5022	0.1596
14015at147545	1.1825	0.1054	0.0891
14069at147545	11.8017	0.3564	0.0302
14072at147545	5.4375	0.2065	0.038
14085at147545	1.7462	0.2863	0.164
14109at147545	3.0831	0.3979	0.129
14119at147545	4.3197	0.3475	0.0804
14123at147545	40.0543	0.9159	0.0229
14129at147545	1.1532	0.312	0.2705
14138at147545	3.7207	0.4803	0.1291
14144at147545	3.6823	0.2028	0.0551
14145at147545	10.2451	0.8338	0.0814
14161at147545	5.324	0.6009	0.1129
14249at147545	8.0137	0.8472	0.1057
14263at147545	7.1386	0.5796	0.0812
14271at147545	2.8321	0.6436	0.2273
14279at147545	2.4099	0.529	0.2195
1428at147545	1.1678	0.1547	0.1324
14359at147545	1.6003	0.3073	0.1921
14374at147545	3.9337	0.475	0.1208
14414at147545	12.7679	0.8725	0.0683
14464at147545	1.867	0.4166	0.2231
14468at147545	5.7498	0.8201	0.1426
14562at147545	5.331	0.5404	0.1014
14609at147545	6.2691	0.8598	0.1371
14656at147545	10.0721	0.6006	0.0596
14662at147545	8.3118	0.8528	0.1026
14664at147545	4.5255	0.5366	0.1186
14667at147545	2.9721	0.4329	0.1457
14669at147545	2.7156	0.6848	0.2522
14691at147545	2.5014	0.3281	0.1312
14697at147545	5.0675	0.8093	0.1597
14723at147545	7.6696	0.1999	0.0261
14762at147545	3.2174	0.5438	0.169
14765at147545	9.1544	0.4059	0.0443
14766at147545	6.1897	0.3797	0.0613
14779at147545	3.1926	0.4755	0.1489
14829at147545	12.1516	0.8912	0.0733
14844at147545	4.1439	0.5791	0.1398
14884at147545	4.0498	0.405	0.1
14929at147545	6.7038	0.5282	0.0788
14935at147545	16.7441	0.6719	0.0401
14965at147545	5.0955	0.5692	0.1117
14972at147545	3.6613	0.5027	0.1373
14997at147545	4.2933	0.6201	0.1444
15129at147545	3.2829	0.2536	0.0772
15201at147545	9.5821	0.7959	0.0831
15225at147545	4.1021	0.8386	0.2044
1524at147545	3.9988	0.4589	0.1148
15273at147545	3.6462	0.3465	0.095
15305at147545	2.7291	0.3665	0.1343
15319at147545	3.144	0.3629	0.1154
15371at147545	3.4879	0.6367	0.1825
1537at147545	8.5379	0.7443	0.0872
15383at147545	6.4879	0.5614	0.0865
15389at147545	6.8534	0.48	0.07
15393at147545	2.4104	0.3484	0.1445
15414at147545	1.9021	0.5109	0.2686
15436at147545	9.8489	0.883	0.0896
15465at147545	4.2323	0.5001	0.1182
15473at147545	4.5146	0.5098	0.1129
15493at147545	7.4816	0.5398	0.0721
15502at147545	9.6198	0.8802	0.0915
15516at147545	2.3252	0.2766	0.1189
15537at147545	2.9221	0.5046	0.1727
15557at147545	6.5989	0.597	0.0905
15574at147545	3.0069	0.5637	0.1875
15603at147545	1.0202	0.4519	0.4429
15613at147545	2.6968	0.6162	0.2285
15619at147545	2.7917	0.6667	0.2388
15638at147545	5.934	0.9177	0.1546
15643at147545	5.4881	0.4745	0.0865
15688at147545	3.1282	0.435	0.1391
15689at147545	3.5259	0.4458	0.1265
15724at147545	3.8465	0.4666	0.1213
15772at147545	3.0028	0.1823	0.0607
15773at147545	3.311	0.5244	0.1584
15777at147545	4.4354	0.4229	0.0954
15824at147545	6.864	0.8963	0.1306
15850at147545	4.6019	0.3231	0.0702
15851at147545	11.5847	0.4052	0.035
15958at147545	4.6617	0.4443	0.0953
15982at147545	13.1753	0.9257	0.0703
159at147545	0.4571	0.1316	0.2879
16075at147545	3.7023	0.5294	0.143
16093at147545	8.0732	0.3225	0.0399
16131at147545	3.0258	0.3489	0.1153
16133at147545	7.2894	0.4992	0.0685
16141at147545	3.8299	0.413	0.1078
16161at147545	3.4697	0.409	0.1179
16168at147545	1.8569	0.2715	0.1462
16194at147545	3.8752	0.4932	0.1273
1622at147545	4.6119	0.5601	0.1214
1626at147545	1.6675	0.2974	0.1784
16278at147545	3.2419	0.472	0.1456
16380at147545	2.823	0.4515	0.1599
16461at147545	9.628	0.7889	0.0819
16475at147545	9.9651	0.3701	0.0371
1648at147545	1.2488	0.3981	0.3188
16518at147545	4.2374	0.4839	0.1142
16536at147545	4.3413	0.4546	0.1047
16538at147545	2.9156	0.6828	0.2342
1654at147545	2.2794	0.3721	0.1633
16563at147545	4.7438	0.5156	0.1087
16588at147545	2.8481	0.3405	0.1196
16590at147545	7.4384	0.5419	0.0728
16603at147545	5.4202	0.2418	0.0446
16607at147545	6.2661	0.5778	0.0922
16624at147545	5.2732	0.5358	0.1016
16665at147545	5.5985	0.324	0.0579
16673at147545	8.8796	0.8513	0.0959
16711at147545	2.4796	0.5273	0.2127
16713at147545	3.4248	0.5107	0.1491
16715at147545	8.9437	0.9557	0.1069
16724at147545	4.8356	0.2176	0.045
16756at147545	3.3371	0.896	0.2685
16761at147545	4.1866	0.6874	0.1642
16845at147545	1.9468	0.293	0.1505
16857at147545	5.0881	0.6534	0.1284
16935at147545	3.9833	0.3546	0.089
16942at147545	6.4022	0.8399	0.1312
16981at147545	3.2986	0.2696	0.0817
16984at147545	9.146	0.6264	0.0685
17021at147545	2.8373	0.6168	0.2174
1713at147545	5.6194	0.3314	0.059
17144at147545	3.6328	0.3206	0.0883
17157at147545	2.4392	0.4082	0.1674
17176at147545	1.9063	0.3214	0.1686
1722at147545	2.1443	0.4319	0.2014
17237at147545	4.9911	0.5313	0.1065
17253at147545	3.3293	0.3683	0.1106
17272at147545	1.9507	0.2996	0.1536
17276at147545	4.695	0.5786	0.1232
17336at147545	11.2032	0.2875	0.0257
1733at147545	1.7137	0.3756	0.2192
17343at147545	1.8825	0.3288	0.1747
17377at147545	7.4646	0.8435	0.113
17397at147545	4.3663	0.6887	0.1577
17400at147545	7.8124	0.5038	0.0645
17462at147545	6.773	0.3859	0.057
1750at147545	1.1557	0.2203	0.1906
17547at147545	4.5244	0.801	0.177
17557at147545	2.2604	0.1266	0.056
17574at147545	3.1333	0.6376	0.2035
17575at147545	2.7374	0.641	0.2342
17576at147545	4.8774	0.5786	0.1186
175at147545	1.3559	0.3672	0.2708
17709at147545	4.0915	0.6657	0.1627
17742at147545	6.3152	0.5046	0.0799
17745at147545	6.1068	0.373	0.0611
17783at147545	8.0337	0.8282	0.1031
1778at147545	2.2642	0.556	0.2455
17797at147545	4.4226	0.5175	0.117
1782at147545	2.0003	0.3849	0.1924
17835at147545	5.9262	0.5887	0.0993
1787at147545	1.0487	0.1929	0.184
1792at147545	2.4619	0.4161	0.169
17986at147545	3.4546	0.905	0.262
18011at147545	3.29	0.4774	0.1451
18093at147545	7.8776	0.8596	0.1091
18095at147545	4.2884	0.6363	0.1484
18114at147545	6.6321	0.8164	0.1231
18117at147545	3.2149	0.4679	0.1455
18119at147545	4.4773	0.4738	0.1058
18140at147545	5.8408	0.5945	0.1018
18152at147545	6.7361	0.8229	0.1222
18157at147545	1.9397	0.3666	0.189
18176at147545	4.2313	0.4939	0.1167
1820at147545	1.8685	0.2441	0.1306
18226at147545	12.6389	0.8262	0.0654
18249at147545	1.7975	0.3847	0.214
1824at147545	2.9099	0.4919	0.169
18256at147545	2.4458	0.5273	0.2156
18266at147545	3.5329	0.3934	0.1113
18271at147545	2.9705	0.4445	0.1496
18292at147545	4.3507	0.2958	0.068
18315at147545	2.9418	0.3373	0.1147
18395at147545	4.1678	0.4123	0.0989
18428at147545	4.5799	0.408	0.0891
18429at147545	12.2999	0.9436	0.0767
18516at147545	3.2177	0.4974	0.1546
18518at147545	1.3174	0.3617	0.2746
18528at147545	8.5544	0.6086	0.0711
18541at147545	5.99	0.7537	0.1258
18659at147545	3.9573	0.506	0.1279
18663at147545	3.7226	0.875	0.235
18720at147545	5.9179	0.6555	0.1108
18727at147545	2.4921	0.2709	0.1087
1872at147545	5.764	0.5768	0.1001
18775at147545	6.5222	0.7578	0.1162
18784at147545	3.2459	0.5214	0.1606
18816at147545	3.7648	0.7855	0.2087
18820at147545	14.5015	0.8526	0.0588
18821at147545	1.0383	0.2008	0.1934
18824at147545	3.469	0.9112	0.2627
18843at147545	0.7033	0.2683	0.3816
18894at147545	4.3609	0.4046	0.0928
18900at147545	6.4578	0.4512	0.0699
18928at147545	2.7476	0.4034	0.1468
19043at147545	7.6323	0.4787	0.0627
19088at147545	3.6153	0.7109	0.1966
19123at147545	10.5411	0.8456	0.0802
19132at147545	4.527	0.5159	0.114
19133at147545	2.0001	0.4645	0.2323
1919at147545	0.7249	0.1336	0.1843
19217at147545	3.3797	0.5466	0.1617
19233at147545	4.0645	0.4326	0.1064
19259at147545	1.7985	0.3088	0.1717
1928at147545	2.8195	0.3082	0.1093
1929at147545	3.3471	0.3925	0.1173
19375at147545	8.0909	0.5875	0.0726
19378at147545	3.7008	0.4824	0.1303
19395at147545	1.6344	0.4229	0.2587
19407at147545	3.7685	0.4584	0.1216
19411at147545	2.8378	0.1318	0.0464
19419at147545	4.807	0.306	0.0637
19422at147545	1.6147	0.2348	0.1454
19461at147545	1.2624	0.2193	0.1737
19499at147545	1.8791	0.7129	0.3794
19509at147545	8.1732	0.5535	0.0677
19511at147545	6.0575	0.8082	0.1334
19520at147545	4.77	0.6115	0.1282
19526at147545	2.4148	0.417	0.1727
19536at147545	3.3804	0.5996	0.1774
19613at147545	4.4604	0.5844	0.131
19660at147545	0.8821	0.0441	0.05
19711at147545	2.7096	0.3133	0.1156
19712at147545	5.2537	0.814	0.1549
19713at147545	1.602	0.4239	0.2646
19749at147545	7.4536	0.3417	0.0458
19750at147545	2.898	0.8466	0.2921
19801at147545	2.532	0.472	0.1864
1985at147545	4.0966	0.8059	0.1967
19883at147545	5.207	0.4043	0.0777
19890at147545	3.4569	0.5085	0.1471
19958at147545	5.5441	0.564	0.1017
19960at147545	4.8872	0.5724	0.1171
20005at147545	4.1609	0.5257	0.1264
20050at147545	12.193	0.6744	0.0553
20072at147545	3.05	0.4985	0.1634
20077at147545	7.025	0.4879	0.0695
20118at147545	4.3604	0.5376	0.1233
20130at147545	10.4523	0.5103	0.0488
20212at147545	16.2379	0.8472	0.0522
20288at147545	2.513	0.2958	0.1177
2031at147545	1.1584	0.2107	0.1819
20363at147545	3.7495	0.3536	0.0943
20366at147545	6.1613	0.5698	0.0925
2037at147545	2.6594	0.3367	0.1266
20387at147545	6.8999	0.879	0.1274
20455at147545	15.9661	0.5327	0.0334
20463at147545	1.9044	0.2667	0.14
20472at147545	4.8441	0.6668	0.1377
20506at147545	2.332	0.8607	0.3691
20523at147545	6.2308	0.4779	0.0767
20550at147545	3.0704	0.4936	0.1608
20551at147545	2.8281	0.4067	0.1438
20557at147545	4.3354	0.7892	0.182
20559at147545	1.123	0.4251	0.3785
20585at147545	4.1903	0.3953	0.0943
20599at147545	2.944	0.3877	0.1317
2062at147545	4.3976	0.3881	0.0883
20662at147545	4.6657	0.5276	0.1131
2071at147545	1.4555	0.3531	0.2426
20736at147545	3.7849	0.2785	0.0736
20769at147545	4.0006	0.8825	0.2206
20770at147545	6.1614	0.6809	0.1105
20784at147545	10.5077	0.8431	0.0802
20796at147545	8.2194	0.8121	0.0988
20805at147545	4.4578	0.8155	0.1829
20893at147545	2.5792	0.3632	0.1408
2089at147545	2.0239	0.3899	0.1927
2090at147545	7.8824	0.6915	0.0877
20910at147545	2.7397	0.6224	0.2272
20935at147545	7.1385	0.4876	0.0683
20944at147545	4.6686	0.608	0.1302
21038at147545	14.2786	0.9628	0.0674
2103at147545	4.2449	0.3714	0.0875
21050at147545	4.564	0.3381	0.0741
21061at147545	8.1312	0.8589	0.1056
21064at147545	6.2445	0.4907	0.0786
21084at147545	11.1875	0.3747	0.0335
21127at147545	5.978	0.6524	0.1091
2113at147545	1.3691	0.2019	0.1475
21193at147545	3.2812	0.4517	0.1377
21220at147545	3.2948	0.4261	0.1293
21242at147545	11.1256	0.5969	0.0537
21312at147545	6.8198	0.8848	0.1297
21350at147545	5.1153	0.5671	0.1109
21353at147545	5.8757	0.2303	0.0392
21385at147545	2.8628	0.2053	0.0717
21416at147545	2.537	0.2981	0.1175
21429at147545	5.8813	0.9307	0.1582
21438at147545	2.4008	0.1287	0.0536
2149at147545	3.8668	0.3299	0.0853
21501at147545	2.0647	0.3912	0.1895
21546at147545	4.1831	0.4438	0.1061
2155at147545	2.9609	0.3264	0.1102
21598at147545	5.8687	0.6858	0.1169
21626at147545	5.6252	0.2716	0.0483
21672at147545	7.2142	0.6311	0.0875
2177at147545	3.3282	0.6527	0.1961
21801at147545	2.817	0.7749	0.2751
21846at147545	1.5154	0.1728	0.114
21877at147545	1.3452	0.2531	0.1881
21889at147545	1.2322	0.4937	0.4007
22013at147545	5.4379	0.8679	0.1596
22016at147545	1.2392	0.2717	0.2193
22041at147545	2.9832	0.4333	0.1452
2206at147545	2.0666	0.4281	0.2071
22105at147545	1.4695	0.2791	0.1899
22119at147545	6.9444	0.3822	0.055
22140at147545	5.3343	0.5371	0.1007
22182at147545	4.5804	0.4167	0.091
22185at147545	12.4981	0.5622	0.045
22236at147545	0.6967	0.1105	0.1585
22248at147545	8.0527	0.8037	0.0998
22277at147545	13.0816	0.5964	0.0456
22317at147545	3.6332	0.5281	0.1454
22381at147545	2.722	0.5127	0.1883
22383at147545	1.1866	0.3477	0.293
2240at147545	1.4256	0.2398	0.1682
22528at147545	1.4103	0.2471	0.1752
22533at147545	8.4457	0.9411	0.1114
22548at147545	2.3141	0.405	0.175
22549at147545	2.1504	0.5135	0.2388
22576at147545	1.3317	0.439	0.3297
22650at147545	8.9937	0.6009	0.0668
2265at147545	2.3493	0.722	0.3073
22700at147545	3.1008	0.416	0.1342
22722at147545	4.0916	0.3431	0.0838
22758at147545	7.9483	0.5619	0.0707
22776at147545	17.2796	0.693	0.0401
22783at147545	2.3749	0.5343	0.225
2279at147545	0.5546	0.3288	0.5928
22836at147545	2.406	0.4625	0.1922
22842at147545	4.218	0.7985	0.1893
22912at147545	1.3764	0.4315	0.3135
22948at147545	5.9868	0.8332	0.1392
22973at147545	2.4977	0.353	0.1413
22983at147545	6.8862	0.371	0.0539
22996at147545	3.9689	0.5428	0.1368
2304at147545	1.8298	0.5255	0.2872
23065at147545	7.9314	0.7442	0.0938
23066at147545	8.1876	0.5367	0.0655
2306at147545	1.3665	0.3343	0.2447
23111at147545	5.2008	0.6078	0.1169
23129at147545	2.1341	0.3605	0.1689
2318at147545	1.1881	0.3455	0.2908
23193at147545	2.6892	0.3255	0.1211
23215at147545	2.8493	0.3186	0.1118
23222at147545	2.0003	0.1135	0.0567
23250at147545	5.9017	0.433	0.0734
23311at147545	4.8452	0.7662	0.1581
23322at147545	6.7248	0.8641	0.1285
23437at147545	4.5618	0.3023	0.0663
23466at147545	2.6729	0.7848	0.2936
23473at147545	17.6842	0.8682	0.0491
23496at147545	3.5805	0.4029	0.1125
23523at147545	10.6398	0.5568	0.0523
23574at147545	2.2334	0.157	0.0703
23600at147545	3.4723	0.6782	0.1953
23605at147545	1.6172	0.3086	0.1909
23644at147545	9.1693	0.622	0.0678
2365at147545	3.0509	0.3767	0.1235
23665at147545	4.2354	0.4773	0.1127
23672at147545	4.0334	0.4925	0.1221
2369at147545	3.2577	0.296	0.0909
23700at147545	6.6658	0.6004	0.0901
23721at147545	5.9431	0.5845	0.0983
2372at147545	4.563	0.2627	0.0576
2374at147545	6.9708	0.5363	0.0769
2379at147545	4.1539	0.6551	0.1577
23863at147545	1.6794	0.4227	0.2517
23884at147545	5.268	0.3163	0.06
23913at147545	1.6487	0.4968	0.3013
23956at147545	3.0704	0.3738	0.1218
24003at147545	15.6598	0.8764	0.056
24004at147545	0.5551	0.1213	0.2184
24017at147545	4.884	0.8774	0.1796
24032at147545	0.9222	0.1078	0.1169
24066at147545	2.3827	0.5759	0.2417
24083at147545	13.9077	0.848	0.061
24091at147545	7.5553	0.8903	0.1178
24109at147545	5.843	0.4578	0.0784
2412at147545	8.3216	0.2415	0.029
24136at147545	4.3928	0.3976	0.0905
24155at147545	2.1663	0.373	0.1722
24175at147545	4.7243	0.5711	0.1209
24180at147545	3.3724	0.6686	0.1983
24189at147545	11.193	0.8938	0.0799
24191at147545	2.6458	0.4349	0.1644
24206at147545	3.1925	0.4568	0.1431
24235at147545	2.6326	0.3996	0.1518
24274at147545	3.6829	0.2037	0.0553
24279at147545	1.9456	0.2662	0.1368
24317at147545	4.2134	0.7827	0.1858
24377at147545	3.2455	0.7655	0.2359
24437at147545	15.9386	0.8418	0.0528
24451at147545	11.3692	0.8994	0.0791
24471at147545	5.9036	0.8069	0.1367
24498at147545	5.0627	0.616	0.1217
24537at147545	3.6489	0.275	0.0754
24558at147545	10.3504	0.4988	0.0482
24607at147545	7.3845	0.5053	0.0684
24641at147545	3.335	0.3029	0.0908
24656at147545	7.0483	0.1304	0.0185
24668at147545	8.7868	0.3854	0.0439
24745at147545	7.016	0.3324	0.0474
24771at147545	7.4726	0.8542	0.1143
24796at147545	1.7253	0.325	0.1884
24805at147545	8.1958	0.6805	0.083
24811at147545	1.4646	0.3853	0.2631
24815at147545	6.6399	0.6861	0.1033
24869at147545	4.9697	0.6806	0.137
24880at147545	3.2739	0.2808	0.0858
24898at147545	5.7768	0.5306	0.0919
24901at147545	1.7932	0.3928	0.2191
24918at147545	3.8814	0.2897	0.0746
24922at147545	5.9457	0.5599	0.0942
24923at147545	4.6998	0.4444	0.0946
24930at147545	8.7698	0.5166	0.0589
24973at147545	3.7358	0.3084	0.0826
24991at147545	19.4985	0.8443	0.0433
25011at147545	9.0054	0.4683	0.052
25024at147545	4.1373	0.4494	0.1086
25093at147545	1.9767	0.3325	0.1682
25102at147545	10.6665	0.699	0.0655
25129at147545	4.1071	0.4717	0.1149
2517at147545	5.8067	0.8626	0.1486
25181at147545	3.2987	0.3545	0.1075
25301at147545	9.4948	0.8868	0.0934
2530at147545	3.4619	0.3733	0.1078
25339at147545	5.093	0.5155	0.1012
25360at147545	3.8596	0.4391	0.1138
25366at147545	8.1268	0.5953	0.0732
25367at147545	1.402	0.2704	0.1929
25386at147545	7.5411	0.5142	0.0682
25400at147545	2.4537	0.2971	0.1211
25434at147545	3.1865	0.2	0.0628
25435at147545	10.0727	0.8456	0.0839
25460at147545	3.9546	0.5461	0.1381
25474at147545	7.1497	0.7877	0.1102
25491at147545	2.3115	0.1798	0.0778
25506at147545	4.9934	0.6912	0.1384
25515at147545	14.214	0.8351	0.0588
25530at147545	3.996	0.5588	0.1398
25580at147545	0.8938	0.174	0.1946
25607at147545	4.7849	0.7676	0.1604
25612at147545	1.5709	0.467	0.2973
25616at147545	3.4914	0.1953	0.0559
25642at147545	5.6587	0.3589	0.0634
25656at147545	3.7877	0.4442	0.1173
25659at147545	3.3998	0.6801	0.2
2568at147545	4.7657	0.5826	0.1222
25699at147545	6.92	0.4958	0.0716
25700at147545	2.6284	0.5616	0.2137
25725at147545	4.8758	0.5728	0.1175
25728at147545	1.4528	0.5538	0.3812
25744at147545	3.804	0.6658	0.175
25751at147545	1.9534	0.2258	0.1156
25775at147545	3.6962	0.5284	0.143
25804at147545	20.5737	0.8268	0.0402
25820at147545	2.1087	0.3838	0.182
25850at147545	2.6151	0.2793	0.1068
25873at147545	3.6447	0.4821	0.1323
25875at147545	3.19	0.3665	0.1149
25881at147545	4.1924	0.6005	0.1432
25896at147545	3.957	0.4682	0.1183
25904at147545	7.3605	0.8816	0.1198
25923at147545	10.2608	0.5143	0.0501
25973at147545	3.2733	0.7429	0.2269
2600at147545	10.8593	0.8347	0.0769
26017at147545	5.4871	0.8878	0.1618
26114at147545	16.0635	0.6145	0.0383
26140at147545	7.9485	0.8944	0.1125
26157at147545	5.248	0.7801	0.1487
26168at147545	3.888	0.3519	0.0905
26202at147545	11.933	0.7563	0.0634
26272at147545	3.7553	0.3007	0.0801
26319at147545	4.3354	0.509	0.1174
26321at147545	2.8456	0.4051	0.1424
26355at147545	11.2696	0.8065	0.0716
26358at147545	5.6221	0.5988	0.1065
26375at147545	5.6873	0.5889	0.1035
263at147545	2.5995	0.5546	0.2134
26408at147545	4.8419	0.7989	0.165
26417at147545	3.1534	0.3479	0.1103
26434at147545	0.8134	0.2326	0.286
26441at147545	3.2264	0.4315	0.1337
26461at147545	10.1939	0.7369	0.0723
26504at147545	10.8693	0.4805	0.0442
26607at147545	3.8502	0.4369	0.1135
26609at147545	7.8491	0.3524	0.0449
26633at147545	2.3525	0.471	0.2002
2663at147545	2.9438	0.408	0.1386
26701at147545	8.7477	0.6389	0.073
26812at147545	4.8729	0.4637	0.0952
26838at147545	8.0145	0.4313	0.0538
26851at147545	6.4527	0.9181	0.1423
26855at147545	6.3076	0.4308	0.0683
26859at147545	6.4496	0.8717	0.1352
26861at147545	5.0391	0.5244	0.1041
26942at147545	2.3601	0.5116	0.2168
26959at147545	4.7916	0.6661	0.139
26965at147545	3.627	0.5353	0.1476
26978at147545	7.1192	0.5993	0.0842
26987at147545	15.3311	0.4793	0.0313
26997at147545	8.6909	0.5869	0.0675
27020at147545	5.1188	0.5883	0.1149
27038at147545	4.7192	0.5122	0.1085
27054at147545	3.1851	0.4126	0.1296
27073at147545	1.7859	0.3166	0.1773
27105at147545	2.646	0.356	0.1345
27114at147545	1.6036	0.3657	0.2281
27129at147545	7.9685	0.6922	0.0869
27151at147545	11.2888	0.637	0.0564
27190at147545	2.628	0.2303	0.0876
27200at147545	5.1375	0.4669	0.0909
2724at147545	4.634	0.5763	0.1244
27296at147545	5.5105	0.4312	0.0783
27311at147545	5.3167	0.843	0.1585
2731at147545	7.4854	0.3352	0.0448
27376at147545	5.7005	0.4992	0.0876
27390at147545	13.0504	0.6085	0.0466
27432at147545	3.2435	0.7237	0.2231
27437at147545	18.8418	0.7927	0.0421
27534at147545	7.4635	0.7649	0.1025
27538at147545	1.9583	0.3171	0.1619
27555at147545	4.9679	0.4795	0.0965
27564at147545	13.9462	0.8204	0.0588
27570at147545	4.4367	0.4342	0.0979
275at147545	3.4957	0.2403	0.0687
27640at147545	3.2696	0.5306	0.1623
27802at147545	4.6312	0.4629	0.1
27833at147545	5.8579	0.5104	0.0871
27897at147545	4.3634	0.264	0.0605
27915at147545	3.7082	0.3675	0.0991
27945at147545	2.5226	0.4113	0.163
27968at147545	11.9661	0.5261	0.044
28004at147545	4.8475	0.369	0.0761
28007at147545	3.1284	0.6191	0.1979
28034at147545	6.4181	0.5276	0.0822
28058at147545	3.5222	0.476	0.1351
28061at147545	5.658	0.3948	0.0698
28089at147545	3.253	0.4901	0.1507
28155at147545	6.1124	0.9213	0.1507
2818at147545	3.153	0.3804	0.1206
2820at147545	2.613	0.8051	0.3081
28232at147545	4.257	0.8827	0.2073
28262at147545	4.4482	0.7691	0.1729
28312at147545	11.6032	0.7334	0.0632
28357at147545	3.8623	0.4854	0.1257
2836at147545	9.6722	0.8251	0.0853
28377at147545	2.0303	0.3609	0.1778
2837at147545	3.5027	0.9231	0.2635
28389at147545	0.6333	0.3792	0.5987
28432at147545	10.2524	0.5428	0.0529
28433at147545	10.6638	0.8778	0.0823
28472at147545	1.5156	0.2219	0.1464
28487at147545	6.5741	0.4412	0.0671
28504at147545	2.465	0.3088	0.1253
28553at147545	7.6751	0.4945	0.0644
28630at147545	6.5543	0.5678	0.0866
28631at147545	7.9026	0.3103	0.0393
28632at147545	3.155	0.3873	0.1228
28663at147545	2.9695	0.3649	0.1229
28676at147545	3.112	0.4042	0.1299
28707at147545	2.2764	0.4655	0.2045
28737at147545	4.5135	0.5523	0.1224
28864at147545	8.7393	0.5495	0.0629
28867at147545	4.2552	0.472	0.1109
29032at147545	5.6422	0.5645	0.1001
2903at147545	3.9126	0.3515	0.0898
29049at147545	2.6678	0.4622	0.1732
29060at147545	2.2636	0.4549	0.201
29104at147545	6.8893	0.3854	0.0559
29133at147545	16.6511	0.9086	0.0546
29177at147545	4.9021	0.8392	0.1712
29210at147545	20.4622	0.8694	0.0425
29357at147545	1.6304	0.2932	0.1799
29398at147545	38.5428	0.8034	0.0208
29427at147545	7.8737	0.6859	0.0871
29445at147545	7.0324	0.8325	0.1184
29474at147545	3.1181	0.5418	0.1738
29492at147545	2.2919	0.7164	0.3126
294at147545	9.9939	0.8995	0.09
29503at147545	15.72	0.9089	0.0578
29518at147545	6.7291	0.925	0.1375
29520at147545	7.1358	0.3946	0.0553
29554at147545	3.011	0.5488	0.1823
29556at147545	5.1866	0.3934	0.0758
29726at147545	15.163	0.6899	0.0455
2973at147545	1.0895	0.1578	0.1449
29745at147545	9.7597	0.9293	0.0952
29755at147545	2.1955	0.2173	0.099
2978at147545	2.7858	0.2462	0.0884
29818at147545	6.5533	0.4873	0.0744
29830at147545	3.625	0.4421	0.1219
29877at147545	5.6931	0.7347	0.129
29887at147545	8.4306	0.5767	0.0684
29912at147545	16.1285	0.521	0.0323
29939at147545	3.1087	0.2388	0.0768
30035at147545	1.2053	0.2861	0.2374
30051at147545	2.605	0.5042	0.1935
30093at147545	2.119	0.2983	0.1408
30109at147545	2.8489	0.3314	0.1163
