GENE	TREENESS_RATIO	treeness	RCV
66585at147545	7.2647	0.7129	0.0981
29427at147545	7.2604	0.655	0.0902
11746at147545	7.2551	0.7972	0.1099
7286at147545	7.2538	0.4016	0.0554
12222at147545	7.2279	0.5842	0.0808
4334at147545	7.2256	0.4215	0.0583
39146at147545	7.2162	0.4936	0.0684
6781at147545	7.2148	0.4279	0.0593
6006at147545	7.2145	0.8502	0.1178
118659at147545	7.2108	0.4978	0.069
16715at147545	7.2076	0.839	0.1164
114535at147545	7.2041	0.7751	0.1076
65076at147545	7.2015	0.532	0.0739
103870at147545	7.1874	0.5544	0.0771
104083at147545	7.1867	0.6413	0.0892
60498at147545	7.1771	0.786	0.1095
98634at147545	7.1727	0.4658	0.0649
78183at147545	7.1663	0.548	0.0765
29520at147545	7.1605	0.401	0.056
3702at147545	7.1594	0.6234	0.0871
51271at147545	7.1579	0.8713	0.1217
26609at147545	7.1556	0.3411	0.0477
16590at147545	7.1541	0.5254	0.0734
98260at147545	7.1537	0.7167	0.1002
24091at147545	7.1395	0.8572	0.1201
22248at147545	7.1383	0.7277	0.1019
95926at147545	7.1347	0.6397	0.0897
15493at147545	7.1341	0.5228	0.0733
33798at147545	7.1297	0.3531	0.0495
73403at147545	7.1246	0.6096	0.0856
33289at147545	7.1228	0.4441	0.0623
121186at147545	7.1204	0.4051	0.0569
41304at147545	7.1192	0.3091	0.0434
89366at147545	7.1171	0.783	0.11
113595at147545	7.1087	0.7916	0.1114
100432at147545	7.1049	0.7857	0.1106
30375at147545	7.0928	0.3986	0.0562
77079at147545	7.0914	0.8275	0.1167
51634at147545	7.0892	0.8804	0.1242
67649at147545	7.883	0.7865	0.0998
42459at147545	7.0867	0.6936	0.0979
37017at147545	7.865	0.48	0.061
98282at147545	7.0862	0.4911	0.0693
107606at147545	7.832	0.6965	0.0889
14723at147545	7.0789	0.1921	0.0271
36843at147545	7.773	0.6865	0.0883
113516at147545	7.0773	0.4115	0.0581
116452at147545	7.757	0.6425	0.0828
30266at147545	7.745	0.7358	0.095
67933at147545	7.0725	0.6418	0.0907
3807at147545	7.718	0.4791	0.0621
96368at147545	7.699	0.8485	0.1102
55471at147545	7.695	0.3747	0.0487
9226at147545	7.653	0.6934	0.0906
77124at147545	7.0574	0.6226	0.0882
4011at147545	7.0548	0.8634	0.1224
98760at147545	7.545	0.3302	0.0438
52969at147545	7.0541	0.7936	0.1125
70457at147545	7.0468	0.4507	0.064
7161at147545	7.0395	0.6834	0.0971
26140at147545	7.384	0.8496	0.1151
99875at147545	7.383	0.3217	0.0436
95309at147545	7.374	0.5426	0.0736
91240at147545	7.335	0.7329	0.0999
45159at147545	7.0303	0.5304	0.0754
94346at147545	7.301	0.4683	0.0641
101552at147545	7.0256	0.8595	0.1223
88989at147545	7.227	0.6815	0.0943
82909at147545	7.0222	0.362	0.0515
17783at147545	7.208	0.737	0.1022
33806at147545	7.0205	0.6678	0.0951
87457at147545	7.0172	0.7754	0.1105
11005at147545	7.171	0.5153	0.0719
34332at147545	7.136	0.4865	0.0682
104070at147545	7.111	0.3995	0.0562
108411at147545	7.0081	0.7971	0.1137
101901at147545	7.55	0.8022	0.1063
102223at147545	7.013	0.8854	0.1263
70400at147545	7.1	0.8299	0.1169
55999at147545	6.9998	0.5137	0.0734
96959at147545	6.9872	0.836	0.1196
81124at147545	6.9812	0.7934	0.1136
25386at147545	6.9782	0.4853	0.0695
19123at147545	6.9748	0.5811	0.0833
68041at147545	6.9725	0.5498	0.0789
70779at147545	6.9715	0.8068	0.1157
42537at147545	6.9611	0.688	0.0988
80960at147545	6.9603	0.6626	0.0952
39737at147545	6.9583	0.3241	0.0466
70291at147545	6.9568	0.5253	0.0755
103811at147545	6.9508	0.8433	0.1213
53469at147545	6.9504	0.3925	0.0565
79316at147545	6.9347	0.4219	0.0608
33593at147545	6.9337	0.6744	0.0973
65347at147545	6.9336	0.6883	0.0993
27534at147545	6.9313	0.727	0.1049
103284at147545	6.9294	0.9116	0.1316
42555at147545	6.9095	0.6016	0.0871
73480at147545	6.9029	0.3298	0.0478
60430at147545	6.9015	0.5331	0.0772
101260at147545	6.9001	0.3487	0.0505
68652at147545	6.8914	0.7262	0.1054
53995at147545	6.8727	0.3568	0.0519
55808at147545	6.8706	0.5975	0.087
47213at147545	6.8438	0.5445	0.0796
38223at147545	6.8433	0.8395	0.1227
72698at147545	6.8356	0.7387	0.1081
17377at147545	6.8328	0.8067	0.1181
55390at147545	6.8079	0.6199	0.091
107615at147545	6.8025	0.6349	0.0933
53805at147545	6.7999	0.7299	0.1073
83956at147545	6.7974	0.6697	0.0985
114919at147545	6.7954	0.6733	0.0991
25366at147545	6.7754	0.4997	0.0737
38749at147545	6.7532	0.8596	0.1273
43330at147545	6.7519	0.7414	0.1098
102617at147545	6.7301	0.458	0.0681
19043at147545	6.7293	0.4374	0.065
62696at147545	6.7269	0.4958	0.0737
59294at147545	6.7233	0.8028	0.1194
26358at147545	6.7217	0.7226	0.1075
53858at147545	6.7208	0.8983	0.1337
11105at147545	6.7198	0.4484	0.0667
12858at147545	6.7063	0.8613	0.1284
51532at147545	6.7062	0.5737	0.0856
43994at147545	6.7014	0.5432	0.0811
76838at147545	6.7011	0.4873	0.0727
57993at147545	6.6922	0.5972	0.0892
104936at147545	6.6903	0.4194	0.0627
23222at147545	6.6881	0.4013	0.06
78920at147545	6.6875	0.865	0.1293
37607at147545	6.6801	0.467	0.0699
70182at147545	6.6783	0.5404	0.0809
108271at147545	6.6778	0.6183	0.0926
116808at147545	6.6765	0.3497	0.0524
54072at147545	6.6751	0.9383	0.1406
101957at147545	6.6674	0.6752	0.1013
105379at147545	6.6382	0.3859	0.0581
66060at147545	6.6379	0.4753	0.0716
20935at147545	6.6341	0.4701	0.0709
68359at147545	6.6325	0.5934	0.0895
56057at147545	6.6323	0.5489	0.0828
90681at147545	6.6289	0.3933	0.0593
25904at147545	6.6243	0.824	0.1244
9460at147545	6.6178	0.687	0.1038
25725at147545	6.6092	0.8421	0.1274
27833at147545	6.6084	0.5899	0.0893
20387at147545	6.6065	0.8477	0.1283
49418at147545	6.5981	0.6334	0.096
106644at147545	6.5951	0.955	0.1448
102519at147545	6.5925	0.6127	0.0929
93198at147545	6.5898	0.3814	0.0579
8616at147545	6.5887	0.5785	0.0878
1044at147545	6.5765	0.4334	0.0659
33975at147545	6.5735	0.5956	0.0906
42725at147545	6.5709	0.4916	0.0748
113631at147545	6.5689	0.9115	0.1388
76375at147545	6.5507	0.8268	0.1262
87681at147545	6.5316	0.6566	0.1005
7495at147545	6.5252	0.7725	0.1184
65940at147545	6.5221	0.7157	0.1097
27376at147545	6.5111	0.5798	0.089
33327at147545	6.5107	0.6177	0.0949
81113at147545	6.5016	0.5341	0.0821
59848at147545	6.5009	0.445	0.0685
50336at147545	6.4998	0.5501	0.0846
39553at147545	6.4972	0.7024	0.1081
39596at147545	6.4954	0.6567	0.1011
8681at147545	6.4843	0.5856	0.0903
100555at147545	6.4753	0.7223	0.1115
114745at147545	6.4721	0.4871	0.0753
14263at147545	6.4697	0.5304	0.082
90262at147545	6.4679	0.7897	0.1221
61320at147545	6.4669	0.5775	0.0893
7192at147545	6.4627	0.7913	0.1224
81638at147545	6.4552	0.5956	0.0923
2374at147545	6.4545	0.5054	0.0783
28630at147545	6.4469	0.5669	0.0879
31170at147545	6.4385	0.8172	0.1269
22119at147545	6.4364	0.3728	0.0579
114818at147545	6.4329	0.4439	0.069
117873at147545	6.4288	0.8028	0.1249
15389at147545	6.4201	0.4591	0.0715
78909at147545	6.4196	0.2823	0.044
109051at147545	6.4152	0.4901	0.0764
112588at147545	6.4136	0.8163	0.1273
95821at147545	6.4126	0.8478	0.1322
111473at147545	6.4117	0.8233	0.1284
66583at147545	6.4058	0.8179	0.1277
93667at147545	6.4054	0.9095	0.142
93635at147545	6.4028	0.6296	0.0983
60822at147545	6.4012	0.8683	0.1357
34426at147545	6.3988	0.5592	0.0874
60711at147545	6.3987	0.2074	0.0324
40899at147545	6.3957	0.7335	0.1147
24815at147545	6.3931	0.6842	0.107
65211at147545	6.3924	0.9233	0.1444
106662at147545	6.3873	0.6924	0.1084
87423at147545	6.3871	0.5694	0.0892
89126at147545	6.3871	0.4935	0.0773
71285at147545	6.3841	0.4801	0.0752
79127at147545	6.3836	0.3613	0.0566
101406at147545	6.3799	0.5081	0.0796
25699at147545	6.3776	0.4766	0.0747
44596at147545	6.3696	0.7457	0.1171
63640at147545	6.3676	0.3157	0.0496
92555at147545	6.3556	0.9437	0.1485
63616at147545	6.3488	0.514	0.081
9045at147545	6.3292	0.5416	0.0856
62473at147545	6.3238	0.5308	0.0839
2731at147545	6.3213	0.2887	0.0457
96558at147545	6.3192	0.8355	0.1322
18114at147545	6.3191	0.7975	0.1262
40599at147545	6.3172	0.6249	0.0989
93791at147545	6.3166	0.6365	0.1008
50384at147545	6.3014	0.461	0.0732
24607at147545	6.3003	0.473	0.0751
18775at147545	6.2915	0.7474	0.1188
70198at147545	6.2836	0.4519	0.0719
78019at147545	6.2808	0.5187	0.0826
103754at147545	6.2708	0.7689	0.1226
6189at147545	6.2685	0.3613	0.0576
12356at147545	6.2551	0.5455	0.0872
65004at147545	6.2551	0.2307	0.0369
6425at147545	6.2539	0.8757	0.14
85261at147545	6.2462	0.5225	0.0837
18900at147545	6.2358	0.4366	0.07
86854at147545	6.2297	0.3698	0.0594
63290at147545	6.2287	0.7006	0.1125
66322at147545	6.2254	0.6396	0.1027
118403at147545	6.2207	0.9219	0.1482
106807at147545	6.2156	0.5719	0.092
17745at147545	6.2124	0.3866	0.0622
61375at147545	6.2117	0.5448	0.0877
56751at147545	6.2096	0.503	0.081
68616at147545	6.2092	0.6848	0.1103
11274at147545	6.2091	0.4085	0.0658
109717at147545	6.2016	0.8162	0.1316
108372at147545	6.1963	0.6644	0.1072
22983at147545	6.1918	0.3362	0.0543
118338at147545	6.1812	0.5475	0.0886
68513at147545	6.1801	0.4378	0.0708
39535at147545	6.1785	0.6117	0.099
15557at147545	6.1772	0.5753	0.0931
30895at147545	6.1754	0.5827	0.0944
98225at147545	6.1743	0.4202	0.0681
51435at147545	6.1695	0.6782	0.1099
86353at147545	6.1675	0.2765	0.0448
46371at147545	6.1652	0.886	0.1437
21064at147545	6.1647	0.4844	0.0786
87721at147545	6.1617	0.3967	0.0644
90628at147545	6.1588	0.5705	0.0926
29818at147545	6.1586	0.4632	0.0752
66752at147545	6.1558	0.6552	0.1064
107607at147545	6.1553	0.6374	0.1035
9765at147545	6.1548	0.4732	0.0769
46140at147545	6.1539	0.4558	0.0741
18152at147545	6.1531	0.7897	0.1283
57452at147545	6.1494	0.6284	0.1022
78755at147545	6.1459	0.3962	0.0645
59262at147545	6.1434	0.7259	0.1182
16673at147545	6.1419	0.5888	0.0959
65647at147545	6.1351	0.5785	0.0943
23322at147545	6.1259	0.814	0.1329
70508at147545	6.1223	0.5667	0.0926
89908at147545	6.1178	0.3544	0.0579
81688at147545	6.1174	0.5539	0.0905
30786at147545	6.1169	0.4343	0.071
9858at147545	6.1035	0.4783	0.0784
49807at147545	6.1026	0.6779	0.1111
85587at147545	6.925	0.4936	0.0713
1226at147545	6.0901	0.7905	0.1298
75451at147545	6.0855	0.4972	0.0817
26859at147545	6.0852	0.8621	0.1417
13938at147545	6.0842	0.644	0.1058
8437at147545	6.0834	0.6345	0.1043
13071at147545	6.0819	0.437	0.0718
111944at147545	6.0804	0.6154	0.1012
4368at147545	6.799	0.7087	0.1042
96015at147545	6.0775	0.3752	0.0617
103488at147545	6.0775	0.2785	0.0458
120752at147545	6.0766	0.7962	0.131
113348at147545	6.0724	0.7466	0.1229
109952at147545	6.718	0.5553	0.0827
39160at147545	6.0706	0.6815	0.1123
13696at147545	6.0705	0.5637	0.0929
100064at147545	6.0693	0.7958	0.1311
88971at147545	6.683	0.7456	0.1116
62664at147545	6.671	0.5764	0.0864
88631at147545	6.638	0.6832	0.1029
28737at147545	6.0625	0.7677	0.1266
88173at147545	6.621	0.8329	0.1258
17742at147545	6.0613	0.4882	0.0805
77188at147545	6.0597	0.9273	0.153
69326at147545	6.521	0.8106	0.1243
88995at147545	6.511	0.6702	0.1029
107009at147545	6.0503	0.4914	0.0812
50381at147545	6.0457	0.3405	0.0563
15383at147545	6.0441	0.5368	0.0888
22533at147545	6.419	0.8091	0.1261
75954at147545	6.415	0.7412	0.1155
67173at147545	6.0363	0.6463	0.1071
13381at147545	6.0362	0.4293	0.0711
94662at147545	6.348	0.3434	0.0541
109775at147545	6.312	0.397	0.0629
77618at147545	6.0309	0.5964	0.0989
39905at147545	6.0291	0.7997	0.1326
11002at147545	6.282	0.236	0.0376
71977at147545	6.0268	0.5437	0.0902
23700at147545	6.0222	0.5539	0.092
60534at147545	6.0214	0.5992	0.0995
75034at147545	6.0205	0.5206	0.0865
74609at147545	6.127	0.6205	0.1013
51502at147545	6.0127	0.5714	0.095
25642at147545	6.126	0.3913	0.0639
110428at147545	6.125	0.4273	0.0698
7959at147545	6.094	0.6076	0.0997
114790at147545	6.92	0.7554	0.1092
94963at147545	6.0082	0.5892	0.0981
5680at147545	6.0078	0.3713	0.0618
110011at147545	6.0064	0.4451	0.0741
67214at147545	6.0061	0.4198	0.0699
3634at147545	6.0038	0.4529	0.0754
65490at147545	6.032	0.8938	0.1482
19511at147545	6.031	0.8124	0.1347
21312at147545	6.025	0.8015	0.133
53465at147545	6.023	0.5711	0.0948
100804at147545	5.9994	0.8545	0.1424
93369at147545	5.9942	0.4872	0.0813
47954at147545	5.9934	0.7728	0.1289
53718at147545	5.9934	0.5632	0.094
37859at147545	5.9925	0.6431	0.1073
71743at147545	5.9898	0.3825	0.0639
68002at147545	5.9891	0.7679	0.1282
96574at147545	5.9869	0.7756	0.1295
17462at147545	5.9854	0.3618	0.0604
92332at147545	5.9838	0.3488	0.0583
68138at147545	5.9833	0.5354	0.0895
101545at147545	5.9823	0.8402	0.1405
96371at147545	5.9806	0.4961	0.083
35096at147545	5.9671	0.5391	0.0903
27897at147545	5.9667	0.3692	0.0619
74336at147545	5.9538	0.8633	0.145
8966at147545	5.9535	0.6239	0.1048
12207at147545	5.9442	0.2725	0.0458
77610at147545	5.9441	0.6619	0.1114
65238at147545	5.9389	0.6322	0.1065
26855at147545	5.9387	0.4372	0.0736
92046at147545	5.9369	0.58	0.0977
96845at147545	5.9368	0.6743	0.1136
48044at147545	5.9365	0.7373	0.1242
49837at147545	5.9283	0.7196	0.1214
29877at147545	5.9222	0.7682	0.1297
50827at147545	5.9216	0.285	0.0481
30119at147545	5.9212	0.8561	0.1446
3671at147545	5.9202	0.5799	0.098
80319at147545	5.9145	0.6465	0.1093
52786at147545	5.9095	0.8004	0.1354
42544at147545	5.9083	0.5421	0.0918
9369at147545	5.9073	0.8089	0.1369
90218at147545	5.8968	0.3026	0.0513
46537at147545	5.8943	0.8243	0.1398
16607at147545	5.8849	0.5537	0.0941
73751at147545	5.8795	0.2556	0.0435
100375at147545	5.8679	0.3876	0.0661
6153at147545	5.8662	0.4368	0.0745
66079at147545	5.8647	0.7829	0.1335
95632at147545	5.8632	0.4352	0.0742
63108at147545	5.8627	0.3449	0.0588
107909at147545	5.8619	0.7828	0.1335
21050at147545	5.8555	0.4557	0.0778
8161at147545	5.8548	0.7851	0.1341
95023at147545	5.8457	0.5857	0.1002
77062at147545	5.8417	0.543	0.0929
101370at147545	5.8399	0.4967	0.0851
98888at147545	5.8357	0.3827	0.0656
114291at147545	5.8345	0.4359	0.0747
88567at147545	5.8294	0.3567	0.0612
72632at147545	5.8259	0.2641	0.0453
51144at147545	5.8219	0.5541	0.0952
13013at147545	5.8216	0.4504	0.0774
39120at147545	5.8199	0.3263	0.0561
26851at147545	5.8193	0.8552	0.147
35864at147545	5.8177	0.795	0.1367
64447at147545	5.8148	0.4746	0.0816
79833at147545	5.8145	0.4086	0.0703
26861at147545	5.8114	0.6164	0.1061
10634at147545	5.8111	0.6119	0.1053
92235at147545	5.8063	0.5058	0.0871
29518at147545	5.8062	0.7998	0.1377
97750at147545	5.8061	0.6862	0.1182
61086at147545	5.8061	0.5264	0.0907
12938at147545	5.8051	0.8321	0.1433
114462at147545	5.8042	0.7431	0.128
51837at147545	5.7935	0.4592	0.0793
85865at147545	5.7904	0.6576	0.1136
70803at147545	5.7853	0.639	0.1105
58765at147545	5.7767	0.5934	0.1027
109388at147545	5.7752	0.8134	0.1408
98313at147545	5.7742	0.8262	0.1431
87499at147545	5.7706	0.7948	0.1377
77751at147545	5.7607	0.8048	0.1397
108320at147545	5.7606	0.4413	0.0766
9053at147545	5.7599	0.6567	0.114
52992at147545	5.7564	0.323	0.0561
38573at147545	5.7515	0.5549	0.0965
73592at147545	5.7482	0.7618	0.1325
87209at147545	5.7455	0.5431	0.0945
20662at147545	5.7431	0.6597	0.1149
62029at147545	5.7396	0.492	0.0857
112177at147545	5.7375	0.554	0.0966
92835at147545	5.7357	0.3019	0.0526
21127at147545	5.7333	0.6286	0.1096
34318at147545	5.7175	0.4752	0.0831
77743at147545	5.7168	0.5015	0.0877
23250at147545	5.7124	0.4319	0.0756
65565at147545	5.7043	0.4806	0.0843
36784at147545	5.7024	0.4587	0.0804
49952at147545	5.7013	0.4228	0.0742
39938at147545	5.6972	0.458	0.0804
15643at147545	5.6889	0.4679	0.0822
3274at147545	5.6877	0.8216	0.1445
49762at147545	5.6862	0.6298	0.1108
38669at147545	5.6806	0.5717	0.1006
99927at147545	5.6785	0.2824	0.0497
63854at147545	5.6746	0.4691	0.0827
9624at147545	5.6727	0.5715	0.1007
46947at147545	5.6695	0.6665	0.1176
51843at147545	5.6677	0.8557	0.151
64457at147545	5.6659	0.5724	0.101
16461at147545	5.6642	0.4802	0.0848
36354at147545	5.6634	0.4337	0.0766
94221at147545	5.6604	0.8631	0.1525
75069at147545	5.6558	0.5093	0.0901
43801at147545	5.6501	0.6875	0.1217
24498at147545	5.6491	0.7205	0.1276
59911at147545	5.6464	0.7687	0.1361
106063at147545	5.6462	0.4408	0.0781
62321at147545	5.6396	0.4977	0.0883
18140at147545	5.6395	0.5865	0.104
37296at147545	5.6383	0.5176	0.0918
76359at147545	5.6372	0.7549	0.1339
11861at147545	5.6303	0.4768	0.0847
104034at147545	5.6216	0.7377	0.1312
90940at147545	5.6191	0.6791	0.1209
14609at147545	5.6183	0.7831	0.1394
47376at147545	5.6127	0.5505	0.0981
14965at147545	5.6104	0.6487	0.1156
31505at147545	5.6101	0.8507	0.1516
17835at147545	5.6091	0.5605	0.0999
57518at147545	5.6036	0.4372	0.078
16665at147545	5.6015	0.3804	0.0679
1260at147545	5.5987	0.4411	0.0788
79427at147545	5.5985	0.6754	0.1206
104148at147545	5.5938	0.8895	0.159
59069at147545	5.5938	0.6831	0.1221
9083at147545	5.5907	0.7945	0.1421
106841at147545	5.5876	0.4641	0.0831
11743at147545	5.5875	0.7802	0.1396
9308at147545	5.5849	0.4235	0.0758
46173at147545	5.5782	0.7673	0.1376
38167at147545	5.5775	0.6379	0.1144
24274at147545	5.5767	0.314	0.0563
66774at147545	5.5765	0.4292	0.077
111913at147545	5.5741	0.5864	0.1052
114618at147545	5.5739	0.6566	0.1178
5223at147545	5.5712	0.6643	0.1192
15638at147545	5.5687	0.8638	0.1551
103174at147545	5.5672	0.8532	0.1532
61625at147545	5.5672	0.6188	0.1111
79507at147545	5.5646	0.4853	0.0872
74643at147545	5.5595	0.3802	0.0684
28034at147545	5.5591	0.4359	0.0784
106026at147545	5.5577	0.6327	0.1138
65635at147545	5.5556	0.4313	0.0776
14766at147545	5.5555	0.3586	0.0645
80941at147545	5.5465	0.8711	0.1571
13536at147545	5.5458	0.7599	0.137
26701at147545	5.5401	0.4293	0.0775
98319at147545	5.5371	0.7945	0.1435
73911at147545	5.5363	0.4531	0.0818
99016at147545	5.5287	0.8573	0.1551
58111at147545	5.5259	0.4045	0.0732
61594at147545	5.5195	0.6898	0.125
28155at147545	5.5176	0.8375	0.1518
37716at147545	5.5161	0.4885	0.0886
24922at147545	5.5161	0.53	0.0961
42918at147545	5.5119	0.6466	0.1173
96527at147545	5.5108	0.8146	0.1478
110789at147545	5.5099	0.4179	0.0758
81713at147545	5.5088	0.6611	0.12
91965at147545	5.5074	0.3994	0.0725
116947at147545	5.4978	0.3425	0.0623
12965at147545	5.4933	0.8449	0.1538
36551at147545	5.4918	0.4165	0.0758
81211at147545	5.4914	0.6235	0.1135
1872at147545	5.4803	0.5615	0.1025
113324at147545	5.4751	0.3977	0.0726
6975at147545	5.4632	0.8143	0.149
97720at147545	5.4619	0.7376	0.135
20366at147545	5.4615	0.5215	0.0955
104489at147545	5.4609	0.3761	0.0689
91688at147545	5.4551	0.7136	0.1308
21598at147545	5.4529	0.645	0.1183
62105at147545	5.4509	0.4204	0.0771
100521at147545	5.4442	0.3886	0.0714
48119at147545	5.4439	0.7214	0.1325
27296at147545	5.4434	0.4327	0.0795
59328at147545	5.4422	0.8563	0.1573
51818at147545	5.4396	0.4945	0.0909
23721at147545	5.4361	0.5546	0.102
81331at147545	5.4348	0.489	0.09
46945at147545	5.4304	0.529	0.0974
91565at147545	5.4289	0.5598	0.1031
102229at147545	5.4282	0.7756	0.1429
90240at147545	5.4279	0.4088	0.0753
58117at147545	5.4256	0.594	0.1095
6811at147545	5.4252	0.5389	0.0993
72723at147545	5.4237	0.6181	0.114
77398at147545	5.4233	0.6901	0.1272
15850at147545	5.4219	0.3886	0.0717
37012at147545	5.4187	0.4383	0.0809
29032at147545	5.4164	0.5503	0.1016
51274at147545	5.4108	0.4638	0.0857
30817at147545	5.4084	0.5055	0.0935
33880at147545	5.4083	0.7906	0.1462
54213at147545	5.4016	0.6335	0.1173
57650at147545	5.3943	0.7966	0.1477
41472at147545	5.3923	0.4348	0.0806
60759at147545	5.3826	0.7005	0.1301
19960at147545	5.3825	0.6371	0.1184
53262at147545	5.3815	0.4795	0.0891
46775at147545	5.3763	0.3575	0.0665
76566at147545	5.3682	0.4953	0.0923
23496at147545	5.3677	0.6056	0.1128
18292at147545	5.3653	0.3821	0.0712
34402at147545	5.3649	0.5759	0.1074
66865at147545	5.3633	0.8675	0.1617
46354at147545	5.3621	0.4975	0.0928
79596at147545	5.3586	0.2769	0.0517
10065at147545	5.3553	0.7879	0.1471
2517at147545	5.3529	0.796	0.1487
48382at147545	5.3519	0.8471	0.1583
106412at147545	5.3481	0.4365	0.0816
7730at147545	5.3464	0.4015	0.0751
47477at147545	5.3366	0.7013	0.1314
86595at147545	5.3334	0.8819	0.1653
78286at147545	5.3273	0.5854	0.1099
42297at147545	5.3258	0.7144	0.1341
51186at147545	5.3256	0.5657	0.1062
38566at147545	5.3235	0.394	0.074
92812at147545	5.3212	0.5794	0.1089
50051at147545	5.3137	0.6515	0.1226
73088at147545	5.3126	0.4628	0.0871
13664at147545	5.3123	0.8238	0.1551
37396at147545	5.3104	0.7753	0.146
3069at147545	5.3104	0.4714	0.0888
69871at147545	5.3066	0.4378	0.0825
14015at147545	5.3065	0.4901	0.0924
7785at147545	5.3023	0.7052	0.133
22948at147545	5.3007	0.7339	0.1385
72149at147545	5.2997	0.5427	0.1024
53369at147545	5.2994	0.7029	0.1326
89149at147545	5.2958	0.5713	0.1079
77442at147545	5.2944	0.7099	0.1341
67458at147545	5.2935	0.4081	0.0771
42973at147545	5.2907	0.2347	0.0444
100738at147545	5.2869	0.7031	0.133
26375at147545	5.2809	0.5868	0.1111
49929at147545	5.2807	0.3338	0.0632
42635at147545	5.2785	0.4577	0.0867
91486at147545	5.2734	0.6703	0.1271
83821at147545	5.2638	0.2106	0.04
11046at147545	5.2627	0.8065	0.1533
3092at147545	5.2606	0.7864	0.1495
112055at147545	5.2587	0.8044	0.153
7546at147545	5.2565	0.785	0.1493
5475at147545	5.2535	0.7801	0.1485
105327at147545	5.2521	0.6125	0.1166
5768at147545	5.2371	0.6463	0.1234
62851at147545	5.2364	0.4282	0.0818
75851at147545	5.2292	0.7491	0.1432
75627at147545	5.2252	0.5453	0.1044
18720at147545	5.2232	0.5883	0.1126
50485at147545	5.2146	0.3955	0.0758
10607at147545	5.2085	0.5594	0.1074
107930at147545	5.1995	0.789	0.1518
3246at147545	5.1967	0.6146	0.1183
64514at147545	5.1944	0.7129	0.1372
59754at147545	5.1927	0.6102	0.1175
73475at147545	5.1924	0.5376	0.1035
106293at147545	5.1845	0.4832	0.0932
11355at147545	5.1828	0.5478	0.1057
55757at147545	5.1736	0.4753	0.0919
91312at147545	5.1701	0.6568	0.127
92904at147545	5.1679	0.4006	0.0775
10243at147545	5.1673	0.2799	0.0542
97803at147545	5.1643	0.7417	0.1436
52954at147545	5.1566	0.4627	0.0897
43750at147545	5.1536	0.4341	0.0842
24898at147545	5.1512	0.4805	0.0933
113928at147545	5.1495	0.491	0.0954
79500at147545	5.1481	0.419	0.0814
97797at147545	5.1419	0.614	0.1194
48904at147545	5.1416	0.6373	0.124
113121at147545	5.1386	0.907	0.1765
14161at147545	5.1371	0.5946	0.1157
75215at147545	5.1202	0.6753	0.1319
67131at147545	5.1198	0.6534	0.1276
80378at147545	5.1196	0.5456	0.1066
114715at147545	5.1146	0.7087	0.1386
70136at147545	5.1143	0.4447	0.087
73161at147545	5.1102	0.5344	0.1046
98238at147545	5.0993	0.7591	0.1489
54502at147545	5.986	0.8277	0.1383
18093at147545	5.958	0.6638	0.1114
98109at147545	5.0935	0.677	0.1329
14468at147545	5.932	0.8334	0.1405
40951at147545	5.929	0.8842	0.1491
53541at147545	5.926	0.644	0.1087
24869at147545	5.0898	0.7016	0.1378
116253at147545	5.0881	0.4741	0.0932
65359at147545	5.0877	0.5879	0.1155
50989at147545	5.0861	0.7985	0.157
18541at147545	5.859	0.7414	0.1265
5976at147545	5.0859	0.4535	0.0892
112001at147545	5.838	0.6928	0.1187
6235at147545	5.0827	0.5851	0.1151
51035at147545	5.0792	0.4025	0.0792
73627at147545	5.0781	0.4456	0.0877
48914at147545	5.774	0.3367	0.0583
80810at147545	5.0769	0.2464	0.0485
94893at147545	5.0725	0.5356	0.1056
33732at147545	5.0724	0.3886	0.0766
54680at147545	5.0723	0.3657	0.0721
31185at147545	5.718	0.7998	0.1399
7200at147545	5.0699	0.6201	0.1223
44070at147545	5.0686	0.5492	0.1084
30249at147545	5.678	0.4701	0.0828
91507at147545	5.0666	0.7548	0.149
89744at147545	5.0633	0.3985	0.0787
112094at147545	5.629	0.6222	0.1105
37553at147545	5.0618	0.6238	0.1232
32666at147545	5.0614	0.9056	0.1789
108788at147545	5.0597	0.7127	0.1409
55611at147545	5.0583	0.7465	0.1476
37084at147545	5.0566	0.7016	0.1388
116731at147545	5.0546	0.4623	0.0915
113446at147545	5.539	0.7537	0.1361
98209at147545	5.0538	0.4008	0.0793
70348at147545	5.0537	0.5107	0.1011
106834at147545	5.536	0.6357	0.1148
88610at147545	5.536	0.2938	0.0531
8788at147545	5.0535	0.6249	0.1237
24471at147545	5.531	0.7809	0.1412
91509at147545	5.0504	0.7432	0.1472
7593at147545	5.0503	0.6034	0.1195
51017at147545	5.474	0.5239	0.0957
36030at147545	5.0472	0.8476	0.1679
34232at147545	5.412	0.5208	0.0962
19958at147545	5.0402	0.517	0.1026
27020at147545	5.0395	0.5841	0.1159
13555at147545	5.392	0.3166	0.0587
45959at147545	5.0386	0.572	0.1135
3041at147545	5.379	0.8545	0.1589
103916at147545	5.0377	0.5675	0.1126
103351at147545	5.0362	0.6003	0.1192
26319at147545	5.0352	0.6541	0.1299
22013at147545	5.0331	0.8024	0.1594
2372at147545	5.329	0.3105	0.0583
5767at147545	5.0316	0.7846	0.1559
69042at147545	5.0312	0.4429	0.088
59733at147545	5.0248	0.4185	0.0833
116421at147545	5.239	0.4437	0.0847
