GENE	TREENESS_RATIO	treeness	RCV
12533at147545	4.172	0.5727	0.1373
1257at147545	1.9187	0.2789	0.1454
1260at147545	5.5987	0.4411	0.0788
12612at147545	7.5728	0.5928	0.0783
12641at147545	1.7326	0.3497	0.2018
12647at147545	1.5473	0.2978	0.1925
12652at147545	9.116	0.4057	0.0445
12731at147545	4.5618	0.763	0.1673
12769at147545	4.9718	0.5441	0.1094
12776at147545	2.8833	0.5204	0.1805
12780at147545	9.2032	0.8576	0.0932
12783at147545	2.8863	0.4143	0.1435
12789at147545	2.3824	0.5538	0.2325
1278at147545	2.2788	0.2271	0.0997
12803at147545	4.1239	0.5755	0.1396
12808at147545	3.4788	0.3473	0.0998
12858at147545	6.7063	0.8613	0.1284
128at147545	2.5036	0.5652	0.2257
1292at147545	1.5492	0.3654	0.2359
12938at147545	5.8051	0.8321	0.1433
12965at147545	5.4933	0.8449	0.1538
12968at147545	2.7883	0.5292	0.1898
12997at147545	2.8706	0.4494	0.1565
12998at147545	2.9536	0.2454	0.0831
13002at147545	2.0016	0.3807	0.1902
13013at147545	5.8216	0.4504	0.0774
13057at147545	1.637	0.4682	0.286
13060at147545	4.0537	0.7261	0.1791
13071at147545	6.0819	0.437	0.0718
13115at147545	1.2524	0.186	0.1485
13135at147545	7.8148	0.5521	0.0706
13151at147545	4.9372	0.6425	0.1301
13153at147545	3.3811	0.4263	0.1261
13164at147545	1.9607	0.4675	0.2385
13182at147545	11.9122	0.7864	0.066
13190at147545	3.5316	0.6063	0.1717
13247at147545	2.1495	0.346	0.161
13320at147545	4.6265	0.5016	0.1084
13328at147545	3.5743	0.3966	0.1109
13352at147545	4.0595	0.4829	0.119
13380at147545	3.8677	0.745	0.1926
13381at147545	6.0362	0.4293	0.0711
13394at147545	2.0481	0.3082	0.1505
13433at147545	2.2065	0.6545	0.2966
13461at147545	1.3876	0.2537	0.1828
13492at147545	2.7567	0.4418	0.1603
13517at147545	4.8335	0.3636	0.0752
13521at147545	2.9002	0.4351	0.15
13536at147545	5.5458	0.7599	0.137
13555at147545	5.392	0.3166	0.0587
13572at147545	3.191	0.3384	0.106
13578at147545	1.9084	0.313	0.164
13580at147545	2.0268	0.4027	0.1987
13606at147545	0.5837	0.2471	0.4233
13630at147545	3.3898	0.2379	0.0702
13664at147545	5.3123	0.8238	0.1551
13689at147545	2.4527	0.1898	0.0774
13696at147545	6.0705	0.5637	0.0929
13713at147545	2.2292	0.4786	0.2147
13731at147545	3.384	0.4465	0.1319
13747at147545	2.5242	0.4007	0.1587
13748at147545	8.1986	0.8086	0.0986
13766at147545	3.7123	0.7758	0.209
13801at147545	4.4452	0.4216	0.0948
13820at147545	1.4557	0.2036	0.1399
13926at147545	3.7926	0.5353	0.1411
13938at147545	6.0842	0.644	0.1058
13958at147545	1.8551	0.4537	0.2446
13995at147545	3.8569	0.3327	0.0863
14007at147545	3.0734	0.4918	0.16
14015at147545	5.3065	0.4901	0.0924
14069at147545	10.6626	0.3393	0.0318
14072at147545	4.1309	0.166	0.0402
14085at147545	2.275	0.374	0.1644
14109at147545	3.1434	0.4141	0.1317
14119at147545	3.8926	0.3177	0.0816
14123at147545	37.7796	0.8897	0.0235
14129at147545	1.0531	0.2847	0.2703
14138at147545	3.6959	0.478	0.1293
14144at147545	3.559	0.203	0.057
14145at147545	10.0563	0.8271	0.0822
14161at147545	5.1371	0.5946	0.1157
14249at147545	8.014	0.8611	0.1074
14263at147545	6.4697	0.5304	0.082
14271at147545	2.7466	0.6413	0.2335
14279at147545	2.3913	0.5189	0.217
1428at147545	1.8578	0.2518	0.1356
14359at147545	1.6228	0.3103	0.1912
14374at147545	5.051	0.6094	0.1206
14414at147545	12.4709	0.808	0.0648
14464at147545	1.8008	0.4036	0.2241
14468at147545	5.932	0.8334	0.1405
14562at147545	4.8931	0.5086	0.104
14609at147545	5.6183	0.7831	0.1394
14656at147545	9.5329	0.5843	0.0613
14662at147545	8.0053	0.8247	0.103
14664at147545	4.5221	0.5315	0.1175
14667at147545	2.8299	0.4186	0.1479
14669at147545	2.6562	0.6726	0.2532
14691at147545	2.3566	0.2958	0.1255
14697at147545	4.8118	0.8017	0.1666
14723at147545	7.0789	0.1921	0.0271
14762at147545	3.3091	0.59	0.1783
14765at147545	9.6562	0.437	0.0453
14766at147545	5.5555	0.3586	0.0645
14779at147545	3.2082	0.4807	0.1498
14829at147545	10.4432	0.8612	0.0825
14844at147545	3.6014	0.5157	0.1432
14884at147545	4.43	0.446	0.1007
14929at147545	9.7146	0.7761	0.0799
14935at147545	15.8724	0.65	0.041
14965at147545	5.6104	0.6487	0.1156
14972at147545	4.5557	0.6282	0.1379
14997at147545	4.0063	0.5836	0.1457
15129at147545	3.654	0.2824	0.0773
15201at147545	8.9245	0.7458	0.0836
15225at147545	3.3978	0.7367	0.2168
1524at147545	3.758	0.4359	0.116
15273at147545	3.5736	0.3444	0.0964
15305at147545	2.4257	0.3377	0.1392
15319at147545	2.929	0.3444	0.1176
15371at147545	3.0167	0.5612	0.186
1537at147545	7.8895	0.7086	0.0898
15383at147545	6.0441	0.5368	0.0888
15389at147545	6.4201	0.4591	0.0715
15393at147545	2.7684	0.4055	0.1465
15414at147545	1.7617	0.4755	0.2699
15436at147545	8.3241	0.7483	0.0899
15465at147545	3.9756	0.4762	0.1198
15473at147545	4.2542	0.4866	0.1144
15493at147545	7.1341	0.5228	0.0733
15502at147545	8.7095	0.8019	0.0921
15516at147545	2.2495	0.273	0.1214
15537at147545	3.0155	0.533	0.1768
15557at147545	6.1772	0.5753	0.0931
15574at147545	3.5022	0.6624	0.1892
15603at147545	0.8947	0.3918	0.4379
15613at147545	2.5019	0.5625	0.2248
15619at147545	2.8111	0.6735	0.2396
15638at147545	5.5687	0.8638	0.1551
15643at147545	5.6889	0.4679	0.0822
15688at147545	2.1742	0.3053	0.1404
15689at147545	3.4796	0.5028	0.1445
15724at147545	4.0613	0.5138	0.1265
15772at147545	4.0844	0.278	0.0681
15773at147545	3.9861	0.6352	0.1594
15777at147545	4.1403	0.404	0.0976
15824at147545	4.6949	0.6411	0.1365
15850at147545	5.4219	0.3886	0.0717
15851at147545	10.9148	0.4043	0.037
15958at147545	4.3804	0.4288	0.0979
15982at147545	12.2193	0.868	0.071
159at147545	0.6486	0.1873	0.2887
16075at147545	3.6122	0.519	0.1437
16093at147545	8.5429	0.3934	0.0461
16131at147545	3.0536	0.3734	0.1223
16133at147545	7.7945	0.5379	0.069
16141at147545	3.5771	0.3935	0.11
16161at147545	3.3004	0.4007	0.1214
16168at147545	1.8978	0.2779	0.1465
16194at147545	3.7192	0.5105	0.1373
1622at147545	4.0192	0.4945	0.123
1626at147545	1.6042	0.288	0.1795
16278at147545	3.3119	0.4839	0.1461
16380at147545	3.3923	0.5467	0.1612
16461at147545	5.6642	0.4802	0.0848
16475at147545	9.1405	0.356	0.039
1648at147545	1.2351	0.3923	0.3176
16518at147545	4.1462	0.4805	0.1159
16536at147545	3.928	0.4208	0.1071
16538at147545	2.9359	0.6892	0.2347
1654at147545	2.3071	0.3776	0.1637
16563at147545	3.871	0.4413	0.114
16588at147545	2.2682	0.2839	0.1252
16590at147545	7.1541	0.5254	0.0734
16603at147545	2.0201	0.1036	0.0513
16607at147545	5.8849	0.5537	0.0941
16624at147545	4.3911	0.4608	0.1049
16665at147545	5.6015	0.3804	0.0679
16673at147545	6.1419	0.5888	0.0959
16711at147545	2.4114	0.5148	0.2135
16713at147545	3.3151	0.4996	0.1507
16715at147545	7.2076	0.839	0.1164
16724at147545	7.7184	0.3832	0.0496
16756at147545	3.076	0.845	0.2747
16761at147545	4.1484	0.6826	0.1645
16845at147545	1.8168	0.2766	0.1522
16857at147545	4.9453	0.6703	0.1355
16935at147545	4.8058	0.4349	0.0905
16942at147545	4.8055	0.638	0.1328
16981at147545	3.6145	0.3028	0.0838
16984at147545	8.8827	0.5627	0.0633
17021at147545	2.8562	0.6169	0.216
1713at147545	5.136	0.3239	0.0631
17144at147545	3.6869	0.3311	0.0898
17157at147545	2.3535	0.4087	0.1736
17176at147545	1.3982	0.2363	0.169
1722at147545	2.0206	0.4077	0.2018
17237at147545	4.662	0.503	0.1079
17253at147545	3.2151	0.3572	0.1111
17272at147545	2.0749	0.3364	0.1621
17276at147545	4.4371	0.5579	0.1257
17336at147545	13.0179	0.4014	0.0308
1733at147545	1.6598	0.3647	0.2197
17343at147545	2.3569	0.41	0.174
17377at147545	6.8328	0.8067	0.1181
17397at147545	4.3171	0.6783	0.1571
17400at147545	7.8525	0.5176	0.0659
17462at147545	5.9854	0.3618	0.0604
1750at147545	1.1504	0.2196	0.1909
17547at147545	4.5193	0.801	0.1772
17557at147545	9.9393	0.5739	0.0577
17574at147545	2.7634	0.563	0.2037
17575at147545	2.6654	0.6312	0.2368
17576at147545	4.5436	0.5675	0.1249
175at147545	1.3691	0.3716	0.2714
17709at147545	4.246	0.6757	0.1591
17742at147545	6.0613	0.4882	0.0805
17745at147545	6.2124	0.3866	0.0622
17783at147545	7.208	0.737	0.1022
1778at147545	2.2387	0.551	0.2461
17797at147545	4.2146	0.4975	0.1181
1782at147545	1.9489	0.381	0.1955
17835at147545	5.6091	0.5605	0.0999
1787at147545	1.2283	0.2303	0.1875
1792at147545	2.3314	0.3849	0.1651
17986at147545	2.8547	0.7651	0.268
18011at147545	2.9927	0.4402	0.1471
18093at147545	5.958	0.6638	0.1114
18095at147545	3.8116	0.5655	0.1484
18114at147545	6.3191	0.7975	0.1262
18117at147545	3.1066	0.4556	0.1467
18119at147545	3.8947	0.4267	0.1096
18140at147545	5.6395	0.5865	0.104
18152at147545	6.1531	0.7897	0.1283
18157at147545	2.469	0.4736	0.1918
18176at147545	4.1013	0.4856	0.1184
1820at147545	3.2761	0.4377	0.1336
18226at147545	10.9019	0.7545	0.0692
18249at147545	1.7264	0.3701	0.2144
1824at147545	2.7664	0.4744	0.1715
18256at147545	2.3753	0.5131	0.216
18266at147545	3.7891	0.4577	0.1208
18271at147545	2.5856	0.4266	0.165
18292at147545	5.3653	0.3821	0.0712
18315at147545	2.7342	0.3167	0.1158
18395at147545	3.6119	0.3624	0.1003
18428at147545	4.2591	0.4334	0.1018
18429at147545	10.7923	0.8509	0.0788
18516at147545	3.2455	0.5064	0.156
18518at147545	1.3399	0.371	0.2769
18528at147545	7.3889	0.5404	0.0731
18541at147545	5.859	0.7414	0.1265
18659at147545	3.5127	0.4512	0.1285
18663at147545	3.5203	0.8304	0.2359
18720at147545	5.2232	0.5883	0.1126
18727at147545	2.6722	0.2882	0.1079
1872at147545	5.4803	0.5615	0.1025
18775at147545	6.2915	0.7474	0.1188
18784at147545	3.3985	0.5466	0.1608
18816at147545	3.4472	0.7228	0.2097
18820at147545	10.899	0.8159	0.0749
18821at147545	1.3955	0.2712	0.1943
18824at147545	2.9672	0.7771	0.2619
18843at147545	0.7367	0.281	0.3814
18894at147545	4.427	0.4168	0.0941
18900at147545	6.2358	0.4366	0.07
18928at147545	2.3846	0.3482	0.146
19043at147545	6.7293	0.4374	0.065
19088at147545	3.2689	0.6714	0.2054
19123at147545	6.9748	0.5811	0.0833
19132at147545	4.1885	0.4829	0.1153
19133at147545	1.8567	0.4322	0.2328
1919at147545	0.7688	0.1425	0.1853
19217at147545	3.0467	0.4886	0.1604
19233at147545	4.0842	0.4476	0.1096
19259at147545	0.924	0.1631	0.1766
1928at147545	3.0676	0.3396	0.1107
1929at147545	2.9567	0.359	0.1214
19375at147545	7.5183	0.5648	0.0751
19378at147545	3.8079	0.5004	0.1314
19395at147545	1.4884	0.3884	0.261
19407at147545	3.4909	0.4346	0.1245
19411at147545	4.499	0.2438	0.0542
19419at147545	5.118	0.3384	0.0661
19422at147545	1.5018	0.2194	0.1461
19461at147545	1.7884	0.3093	0.173
19499at147545	1.6868	0.6392	0.3789
19509at147545	7.3441	0.51	0.0695
19511at147545	6.031	0.8124	0.1347
19520at147545	4.7247	0.6046	0.128
19526at147545	2.4516	0.4283	0.1747
19536at147545	3.3916	0.5942	0.1752
19613at147545	4.0536	0.5496	0.1356
19660at147545	1.5126	0.0838	0.0554
19711at147545	2.7425	0.324	0.1181
19712at147545	4.9352	0.7725	0.1565
19713at147545	1.7866	0.4681	0.262
19749at147545	8.4764	0.3956	0.0467
19750at147545	2.774	0.8134	0.2932
19801at147545	3.198	0.6018	0.1882
1985at147545	3.822	0.7526	0.1969
19883at147545	4.9995	0.3941	0.0788
19890at147545	3.2483	0.4843	0.1491
19958at147545	5.0402	0.517	0.1026
19960at147545	5.3825	0.6371	0.1184
20005at147545	4.0933	0.5174	0.1264
20050at147545	11.2769	0.6488	0.0575
20072at147545	2.9858	0.4886	0.1637
20077at147545	8.609	0.6322	0.0734
20118at147545	4.7225	0.5833	0.1235
20130at147545	9.9074	0.4921	0.0497
20212at147545	14.3605	0.7581	0.0528
20288at147545	2.0224	0.2548	0.126
2031at147545	1.7656	0.328	0.1858
20363at147545	3.7379	0.3629	0.0971
20366at147545	5.4615	0.5215	0.0955
2037at147545	3.5338	0.4569	0.1293
20387at147545	6.6065	0.8477	0.1283
20455at147545	16.8897	0.607	0.0359
20463at147545	1.668	0.2379	0.1426
20472at147545	3.9488	0.559	0.1416
20506at147545	2.1087	0.8015	0.3801
20523at147545	7.5792	0.5901	0.0779
20550at147545	2.9174	0.4712	0.1615
20551at147545	2.4688	0.357	0.1446
20557at147545	3.9613	0.7222	0.1823
20559at147545	1.0953	0.4153	0.3792
20585at147545	4.1313	0.3858	0.0934
20599at147545	2.7897	0.3711	0.133
2062at147545	4.1655	0.369	0.0886
20662at147545	5.7431	0.6597	0.1149
2071at147545	1.4045	0.3426	0.2439
20736at147545	2.0885	0.1599	0.0766
20769at147545	3.7194	0.8207	0.2206
20770at147545	4.5468	0.5525	0.1215
20784at147545	9.9719	0.8136	0.0816
20796at147545	8.0024	0.8092	0.1011
20805at147545	4.1238	0.7754	0.188
20893at147545	2.7138	0.3857	0.1421
2089at147545	1.8923	0.3647	0.1928
2090at147545	8.0101	0.7058	0.0881
20910at147545	2.62	0.5943	0.2268
20935at147545	6.6341	0.4701	0.0709
20944at147545	4.4256	0.579	0.1308
21038at147545	12.9779	0.8872	0.0684
2103at147545	4.0419	0.3537	0.0875
21050at147545	5.8555	0.4557	0.0778
21061at147545	7.2907	0.8071	0.1107
21064at147545	6.1647	0.4844	0.0786
21084at147545	8.6002	0.3105	0.0361
21127at147545	5.7333	0.6286	0.1096
2113at147545	1.2576	0.1927	0.1532
21193at147545	2.9561	0.4357	0.1474
21220at147545	3.2231	0.4188	0.1299
21242at147545	11.1905	0.6129	0.0548
21312at147545	6.025	0.8015	0.133
21350at147545	3.0234	0.2684	0.0888
21353at147545	4.518	0.2079	0.046
21385at147545	3.6031	0.2599	0.0721
21416at147545	3.869	0.4599	0.1189
21429at147545	3.5127	0.5595	0.1593
21438at147545	8.2438	0.4832	0.0586
2149at147545	3.6816	0.3207	0.0871
21501at147545	1.9971	0.3807	0.1906
21546at147545	3.7952	0.4064	0.1071
2155at147545	3.8848	0.4388	0.113
21598at147545	5.4529	0.645	0.1183
21626at147545	4.2337	0.2575	0.0608
21672at147545	8.7332	0.8121	0.093
2177at147545	3.3356	0.6597	0.1978
21801at147545	2.6944	0.7417	0.2753
21846at147545	1.5146	0.1758	0.1161
21877at147545	1.5009	0.2865	0.1909
21889at147545	1.2282	0.4913	0.4
22013at147545	5.0331	0.8024	0.1594
22016at147545	1.2617	0.2641	0.2093
22041at147545	3.0535	0.4473	0.1465
2206at147545	2.0497	0.4293	0.2094
22105at147545	1.5937	0.32	0.2008
22119at147545	6.4364	0.3728	0.0579
22140at147545	4.9612	0.5121	0.1032
22182at147545	4.1141	0.3803	0.0924
22185at147545	11.585	0.5423	0.0468
22236at147545	1.7058	0.2757	0.1616
22248at147545	7.1383	0.7277	0.1019
22277at147545	12.9114	0.5955	0.0461
22317at147545	3.5701	0.5215	0.1461
22381at147545	2.6518	0.5061	0.1908
22383at147545	1.2378	0.368	0.2973
2240at147545	1.3565	0.2282	0.1682
22528at147545	1.1883	0.2104	0.177
22533at147545	6.419	0.8091	0.1261
22548at147545	2.2123	0.3885	0.1756
22549at147545	2.2516	0.5327	0.2366
22576at147545	1.302	0.4298	0.3301
22650at147545	8.4614	0.5884	0.0695
2265at147545	2.187	0.6759	0.3091
22700at147545	2.9872	0.4038	0.1352
22722at147545	3.792	0.3494	0.0921
22758at147545	7.9877	0.6079	0.0761
22776at147545	17.1938	0.7118	0.0414
22783at147545	2.3949	0.5386	0.2249
2279at147545	0.541	0.3196	0.5908
22836at147545	2.542	0.4896	0.1926
22842at147545	4.308	0.827	0.192
22912at147545	1.3815	0.4318	0.3126
22948at147545	5.3007	0.7339	0.1385
22973at147545	2.1122	0.3228	0.1528
22983at147545	6.1918	0.3362	0.0543
22996at147545	4.653	0.6468	0.139
2304at147545	1.7672	0.5048	0.2857
23065at147545	8.8929	0.8432	0.0948
23066at147545	10.355	0.6724	0.0649
2306at147545	1.3462	0.3298	0.245
23111at147545	4.8994	0.5765	0.1177
23129at147545	4.8951	0.7967	0.1627
2318at147545	1.1296	0.3257	0.2883
23193at147545	2.5422	0.3153	0.124
23215at147545	2.7503	0.31	0.1127
23222at147545	6.6881	0.4013	0.06
23250at147545	5.7124	0.4319	0.0756
23311at147545	4.7751	0.7663	0.1605
23322at147545	6.1259	0.814	0.1329
23437at147545	4.5115	0.3279	0.0727
23466at147545	2.2738	0.6756	0.2971
23473at147545	14.5726	0.7224	0.0496
23496at147545	5.3677	0.6056	0.1128
23523at147545	8.8983	0.4843	0.0544
23574at147545	4.2944	0.3121	0.0727
23600at147545	3.2585	0.6436	0.1975
23605at147545	1.8768	0.3599	0.1918
23644at147545	8.1042	0.5512	0.068
2365at147545	2.9294	0.3643	0.1244
23665at147545	3.7325	0.4244	0.1137
23672at147545	3.8919	0.483	0.1241
2369at147545	3.3464	0.3073	0.0918
23700at147545	6.0222	0.5539	0.092
23721at147545	5.4361	0.5546	0.102
2372at147545	5.329	0.3105	0.0583
2374at147545	6.4545	0.5054	0.0783
2379at147545	4.8098	0.6412	0.1333
23863at147545	1.7083	0.4294	0.2514
23884at147545	8.5273	0.4918	0.0577
23913at147545	1.4195	0.4294	0.3025
23956at147545	3.0766	0.3721	0.1209
24003at147545	13.7316	0.7795	0.0568
24004at147545	0.3443	0.0738	0.2143
24017at147545	4.3504	0.796	0.183
24032at147545	2.4866	0.2926	0.1177
24066at147545	2.3332	0.5663	0.2427
24083at147545	12.2868	0.7771	0.0632
24091at147545	7.1395	0.8572	0.1201
24109at147545	7.3954	0.5769	0.078
2412at147545	10.3876	0.3358	0.0323
24136at147545	4.1319	0.3956	0.0958
24155at147545	2.2317	0.387	0.1734
24175at147545	4.3149	0.5455	0.1264
24180at147545	3.08	0.6177	0.2005
24189at147545	10.6568	0.8676	0.0814
24191at147545	2.6334	0.4339	0.1648
24206at147545	3.1614	0.4535	0.1434
24235at147545	2.6911	0.4169	0.1549
24274at147545	5.5767	0.314	0.0563
24279at147545	2.5317	0.3583	0.1415
24317at147545	4.0284	0.7573	0.188
24377at147545	3.0936	0.7353	0.2377
24437at147545	14.0311	0.744	0.053
24451at147545	11.2532	0.9153	0.0813
24471at147545	5.531	0.7809	0.1412
24498at147545	5.6491	0.7205	0.1276
24537at147545	4.2497	0.3235	0.0761
24558at147545	10.8581	0.5358	0.0493
24607at147545	6.3003	0.473	0.0751
24641at147545	3.8314	0.3581	0.0935
24656at147545	10.2781	0.2097	0.0204
24668at147545	11.4624	0.5284	0.0461
24745at147545	11.186	0.5477	0.049
24771at147545	7.9003	0.9097	0.1151
24796at147545	1.5802	0.2986	0.1889
24805at147545	7.4944	0.6898	0.092
24811at147545	1.289	0.3385	0.2626
24815at147545	6.3931	0.6842	0.107
24869at147545	5.0898	0.7016	0.1378
24880at147545	4.7732	0.4182	0.0876
24898at147545	5.1512	0.4805	0.0933
24901at147545	1.7868	0.3914	0.219
24918at147545	4.8082	0.365	0.0759
24922at147545	5.5161	0.53	0.0961
24923at147545	4.4024	0.4183	0.095
24930at147545	7.4595	0.4688	0.0628
24973at147545	3.848	0.3282	0.0853
24991at147545	17.4859	0.8083	0.0462
25011at147545	7.7546	0.446	0.0575
25024at147545	2.9919	0.329	0.11
25093at147545	2.1874	0.3724	0.1702
25102at147545	9.7465	0.6778	0.0695
25129at147545	3.7209	0.436	0.1172
2517at147545	5.3529	0.796	0.1487
25181at147545	3.607	0.3931	0.109
25301at147545	8.4318	0.8086	0.0959
2530at147545	3.3786	0.3802	0.1125
25339at147545	4.6107	0.4775	0.1036
25360at147545	3.6962	0.4227	0.1144
25366at147545	6.7754	0.4997	0.0737
25367at147545	1.3807	0.273	0.1977
25386at147545	6.9782	0.4853	0.0695
25400at147545	2.2453	0.2741	0.1221
25434at147545	4.4241	0.2892	0.0654
25435at147545	7.9261	0.7101	0.0896
25460at147545	3.9945	0.5522	0.1382
25474at147545	4.7334	0.5248	0.1109
25491at147545	3.4669	0.2823	0.0814
25506at147545	4.8267	0.6854	0.142
25515at147545	12.9253	0.7858	0.0608
25530at147545	4.1946	0.5895	0.1405
25580at147545	0.7929	0.1545	0.1949
25607at147545	4.774	0.7688	0.161
25612at147545	1.5098	0.4542	0.3008
25616at147545	1.2315	0.0672	0.0546
25642at147545	6.126	0.3913	0.0639
25656at147545	3.4379	0.4255	0.1238
25659at147545	3.3361	0.671	0.2011
2568at147545	4.3786	0.5389	0.1231
25699at147545	6.3776	0.4766	0.0747
25700at147545	2.7913	0.6075	0.2176
25725at147545	6.6092	0.8421	0.1274
25728at147545	1.3468	0.5137	0.3814
25744at147545	3.7069	0.6511	0.1756
25751at147545	2.5644	0.2995	0.1168
25775at147545	3.8984	0.5733	0.1471
25804at147545	17.9587	0.746	0.0415
25820at147545	2.0265	0.3738	0.1845
25850at147545	3.1576	0.3389	0.1073
25873at147545	4.2687	0.542	0.127
25875at147545	3.1551	0.3704	0.1174
25881at147545	3.9188	0.5772	0.1473
25896at147545	3.7667	0.4492	0.1193
25904at147545	6.6243	0.824	0.1244
25923at147545	8.4688	0.4592	0.0542
25973at147545	2.9173	0.6989	0.2396
2600at147545	10.0548	0.7849	0.0781
26017at147545	4.7995	0.8005	0.1668
26114at147545	14.1542	0.5534	0.0391
26140at147545	7.384	0.8496	0.1151
26157at147545	5.056	0.7547	0.1493
26168at147545	3.547	0.3256	0.0918
26202at147545	10.6784	0.6883	0.0645
26272at147545	4.6708	0.3758	0.0804
26319at147545	5.0352	0.6541	0.1299
26321at147545	3.2149	0.4589	0.1427
26355at147545	11.6041	0.8415	0.0725
26358at147545	6.7217	0.7226	0.1075
26375at147545	5.2809	0.5868	0.1111
263at147545	2.4173	0.5196	0.2149
26408at147545	4.599	0.7901	0.1718
26417at147545	3.3041	0.3683	0.1115
26434at147545	1.0211	0.2888	0.2828
26441at147545	3.2085	0.4392	0.1369
26461at147545	11.0436	0.8062	0.073
26504at147545	10.9617	0.4937	0.045
26607at147545	3.6546	0.4188	0.1146
26609at147545	7.1556	0.3411	0.0477
26633at147545	2.3037	0.4675	0.2029
2663at147545	2.8322	0.397	0.1402
26701at147545	5.5401	0.4293	0.0775
26812at147545	4.4391	0.4363	0.0983
26838at147545	7.9326	0.4423	0.0558
26851at147545	5.8193	0.8552	0.147
26855at147545	5.9387	0.4372	0.0736
26859at147545	6.0852	0.8621	0.1417
26861at147545	5.8114	0.6164	0.1061
26942at147545	2.1139	0.476	0.2252
26959at147545	4.6435	0.6574	0.1416
26965at147545	4.5315	0.6903	0.1523
26978at147545	8.1043	0.6865	0.0847
26987at147545	14.8627	0.4863	0.0327
26997at147545	7.9596	0.5552	0.0698
27020at147545	5.0395	0.5841	0.1159
27038at147545	4.2977	0.4961	0.1154
27054at147545	3.3146	0.4368	0.1318
27073at147545	1.8975	0.3346	0.1764
27105at147545	2.732	0.3713	0.1359
27114at147545	1.5648	0.3611	0.2308
27129at147545	7.9569	0.6744	0.0848
27151at147545	9.8509	0.5749	0.0584
27190at147545	3.0496	0.272	0.0892
27200at147545	5.081	0.4994	0.0983
2724at147545	4.6481	0.5807	0.1249
27296at147545	5.4434	0.4327	0.0795
27311at147545	4.8707	0.7764	0.1594
2731at147545	6.3213	0.2887	0.0457
27376at147545	6.5111	0.5798	0.089
27390at147545	11.6068	0.5791	0.0499
27432at147545	3.1662	0.7051	0.2227
27437at147545	17.8505	0.8103	0.0454
27534at147545	6.9313	0.727	0.1049
27538at147545	2.2478	0.3673	0.1634
27555at147545	4.412	0.4281	0.097
27564at147545	11.9327	0.758	0.0635
27570at147545	4.8806	0.4774	0.0978
275at147545	3.4673	0.2419	0.0698
27640at147545	3.2512	0.5277	0.1623
27802at147545	4.6958	0.4734	0.1008
27833at147545	6.6084	0.5899	0.0893
27897at147545	5.9667	0.3692	0.0619
27915at147545	3.2903	0.3335	0.1014
27945at147545	2.7043	0.4391	0.1624
27968at147545	10.2898	0.4726	0.0459
28004at147545	4.9787	0.3803	0.0764
28007at147545	3.2371	0.6478	0.2001
28034at147545	5.5591	0.4359	0.0784
28058at147545	3.343	0.4551	0.1361
28061at147545	4.0503	0.3106	0.0767
28089at147545	3.0675	0.4667	0.1521
28155at147545	5.5176	0.8375	0.1518
2818at147545	3.1321	0.4134	0.132
2820at147545	1.2759	0.4134	0.324
28232at147545	4.204	0.8787	0.209
28262at147545	4.2301	0.7309	0.1728
28312at147545	11.5904	0.7503	0.0647
28357at147545	3.7011	0.4685	0.1266
2836at147545	8.5204	0.7433	0.0872
28377at147545	2.3263	0.4137	0.1778
2837at147545	3.2535	0.8664	0.2663
28389at147545	0.61	0.3653	0.5988
28432at147545	9.3537	0.5075	0.0543
28433at147545	9.7995	0.872	0.089
28472at147545	2.9783	0.4913	0.165
28487at147545	8.3024	0.6012	0.0724
28504at147545	2.2768	0.2872	0.1262
28553at147545	7.5978	0.4949	0.0651
28630at147545	6.4469	0.5669	0.0879
28631at147545	11.4472	0.4581	0.04
28632at147545	3.2252	0.4027	0.1249
28663at147545	3.2271	0.4122	0.1277
28676at147545	2.9857	0.3901	0.1306
28707at147545	2.1892	0.449	0.2051
28737at147545	6.0625	0.7677	0.1266
28864at147545	8.2769	0.5263	0.0636
28867at147545	4.0045	0.4517	0.1128
29032at147545	5.4164	0.5503	0.1016
2903at147545	4.163	0.3816	0.0917
29049at147545	2.5477	0.4445	0.1745
29060at147545	2.1119	0.4266	0.202
29104at147545	7.6117	0.4271	0.0561
29133at147545	14.086	0.8276	0.0588
29177at147545	4.2961	0.7509	0.1748
29210at147545	15.0514	0.6757	0.0449
29357at147545	2.3111	0.4162	0.1801
29398at147545	32.6177	0.7498	0.023
29427at147545	7.2604	0.655	0.0902
29445at147545	7.3432	0.7977	0.1086
29474at147545	3.8624	0.6664	0.1725
29492at147545	2.101	0.6638	0.316
294at147545	9.1238	0.8271	0.0907
29503at147545	15.5986	0.9386	0.0602
29518at147545	5.8062	0.7998	0.1377
29520at147545	7.1605	0.401	0.056
29554at147545	2.8231	0.5213	0.1847
29556at147545	4.4677	0.3453	0.0773
29726at147545	12.864	0.59	0.0459
2973at147545	1.0185	0.1482	0.1455
29745at147545	9.2105	0.8436	0.0916
29755at147545	3.0785	0.3203	0.104
2978at147545	2.7336	0.2469	0.0903
29818at147545	6.1586	0.4632	0.0752
29830at147545	3.5313	0.4292	0.1215
29877at147545	5.9222	0.7682	0.1297
29887at147545	7.5621	0.5271	0.0697
29912at147545	15.7215	0.5145	0.0327
29939at147545	3.2467	0.2538	0.0782
30035at147545	1.1402	0.2745	0.2407
30051at147545	2.5728	0.5119	0.1989
30093at147545	2.0396	0.2895	0.142
30109at147545	3.1123	0.3723	0.1196
30119at147545	5.9212	0.8561	0.1446
