GENE	TREENESS_RATIO	treeness	RCV
85842at147545.cds.mfa.phykit_toverr	9.7232	0.2825	0.0291
23644at147545.cds.mfa.phykit_toverr	9.7202	0.6239	0.0642
25435at147545.cds.mfa.phykit_toverr	9.7167	0.7242	0.0745
60818at147545.cds.mfa.phykit_toverr	9.7106	0.5886	0.0606
2731at147545.cds.mfa.phykit_toverr	9.6944	0.3919	0.0404
5475at147545.cds.mfa.phykit_toverr	9.6883	0.786	0.0811
29445at147545.cds.mfa.phykit_toverr	9.6823	0.8358	0.0863
87457at147545.cds.mfa.phykit_toverr	9.6747	0.7552	0.0781
53718at147545.cds.mfa.phykit_toverr	9.6741	0.5716	0.0591
117601at147545.cds.mfa.phykit_toverr	9.6733	0.2806	0.029
44815at147545.cds.mfa.phykit_toverr	9.6643	0.6045	0.0626
100064at147545.cds.mfa.phykit_toverr	9.6633	0.7792	0.0806
81124at147545.cds.mfa.phykit_toverr	9.6609	0.7387	0.0765
37716at147545.cds.mfa.phykit_toverr	9.6517	0.506	0.0524
62851at147545.cds.mfa.phykit_toverr	9.6468	0.4664	0.0483
41207at147545.cds.mfa.phykit_toverr	9.6431	0.6197	0.0643
58786at147545.cds.mfa.phykit_toverr	9.6242	0.5009	0.052
86094at147545.cds.mfa.phykit_toverr	9.6182	0.5782	0.0601
50723at147545.cds.mfa.phykit_toverr	9.6091	0.8054	0.0838
57452at147545.cds.mfa.phykit_toverr	9.5931	0.7057	0.0736
12612at147545.cds.mfa.phykit_toverr	9.5881	0.5023	0.0524
117144at147545.cds.mfa.phykit_toverr	9.5798	0.6491	0.0678
16590at147545.cds.mfa.phykit_toverr	9.5753	0.5121	0.0535
46947at147545.cds.mfa.phykit_toverr	9.5675	0.7402	0.0774
110166at147545.cds.mfa.phykit_toverr	9.5593	0.8349	0.0873
79500at147545.cds.mfa.phykit_toverr	9.5583	0.4329	0.0453
47376at147545.cds.mfa.phykit_toverr	9.5509	0.5596	0.0586
59848at147545.cds.mfa.phykit_toverr	9.5249	0.4822	0.0506
103754at147545.cds.mfa.phykit_toverr	9.5082	0.812	0.0854
93667at147545.cds.mfa.phykit_toverr	9.5059	0.8665	0.0912
101788at147545.cds.mfa.phykit_toverr	9.5004	0.6809	0.0717
46537at147545.cds.mfa.phykit_toverr	9.4994	0.8459	0.089
53469at147545.cds.mfa.phykit_toverr	9.4935	0.3769	0.0397
19509at147545.cds.mfa.phykit_toverr	9.4833	0.5056	0.0533
63108at147545.cds.mfa.phykit_toverr	9.4809	0.3892	0.0411
120725at147545.cds.mfa.phykit_toverr	9.4667	0.4369	0.0461
64606at147545.cds.mfa.phykit_toverr	9.4655	0.4901	0.0518
30786at147545.cds.mfa.phykit_toverr	9.4568	0.6146	0.065
87423at147545.cds.mfa.phykit_toverr	9.4544	0.5649	0.0597
90240at147545.cds.mfa.phykit_toverr	9.4522	0.4419	0.0468
96959at147545.cds.mfa.phykit_toverr	9.4491	0.8229	0.0871
37017at147545.cds.mfa.phykit_toverr	9.4488	0.4148	0.0439
104760at147545.cds.mfa.phykit_toverr	9.4487	0.6897	0.073
85865at147545.cds.mfa.phykit_toverr	9.4372	0.7009	0.0743
26140at147545.cds.mfa.phykit_toverr	9.4316	0.8408	0.0891
87091at147545.cds.mfa.phykit_toverr	9.4215	0.4917	0.0522
96558at147545.cds.mfa.phykit_toverr	9.4011	0.8257	0.0878
121901at147545.cds.mfa.phykit_toverr	9.3972	0.2951	0.0314
107615at147545.cds.mfa.phykit_toverr	9.3931	0.6129	0.0653
68513at147545.cds.mfa.phykit_toverr	9.3924	0.4241	0.0452
12299at147545.cds.mfa.phykit_toverr	9.3869	0.7651	0.0815
15502at147545.cds.mfa.phykit_toverr	9.3848	0.8043	0.0857
21672at147545.cds.mfa.phykit_toverr	9.3483	0.7477	0.08
84104at147545.cds.mfa.phykit_toverr	9.3323	0.3643	0.039
94009at147545.cds.mfa.phykit_toverr	9.3317	0.5162	0.0553
87135at147545.cds.mfa.phykit_toverr	9.3282	0.7361	0.0789
62665at147545.cds.mfa.phykit_toverr	9.3192	0.7909	0.0849
23884at147545.cds.mfa.phykit_toverr	9.3188	0.4842	0.052
103811at147545.cds.mfa.phykit_toverr	9.3041	0.8495	0.0913
2836at147545.cds.mfa.phykit_toverr	9.3012	0.7429	0.0799
96574at147545.cds.mfa.phykit_toverr	9.2921	0.817	0.0879
93796at147545.cds.mfa.phykit_toverr	9.2864	0.4194	0.0452
100092at147545.cds.mfa.phykit_toverr	9.2861	0.6299	0.0678
52182at147545.cds.mfa.phykit_toverr	9.2804	0.7345	0.0791
11002at147545.cds.mfa.phykit_toverr	9.2793	0.3161	0.0341
28630at147545.cds.mfa.phykit_toverr	9.2467	0.5344	0.0578
98504at147545.cds.mfa.phykit_toverr	9.2276	0.4901	0.0531
84427at147545.cds.mfa.phykit_toverr	9.2254	0.5806	0.0629
18541at147545.cds.mfa.phykit_toverr	9.2072	0.7126	0.0774
94893at147545.cds.mfa.phykit_toverr	9.2009	0.6041	0.0657
27129at147545.cds.mfa.phykit_toverr	9.1967	0.5869	0.0638
3962at147545.cds.mfa.phykit_toverr	9.1931	0.5995	0.0652
10234at147545.cds.mfa.phykit_toverr	9.1883	0.5624	0.0612
56751at147545.cds.mfa.phykit_toverr	9.1699	0.5568	0.0607
106644at147545.cds.mfa.phykit_toverr	9.1681	0.9038	0.0986
21064at147545.cds.mfa.phykit_toverr	9.1678	0.5151	0.0562
36551at147545.cds.mfa.phykit_toverr	9.1525	0.4804	0.0525
111131at147545.cds.mfa.phykit_toverr	9.1446	0.6171	0.0675
53858at147545.cds.mfa.phykit_toverr	9.1303	0.8654	0.0948
67458at147545.cds.mfa.phykit_toverr	9.1303	0.3957	0.0433
101406at147545.cds.mfa.phykit_toverr	9.0982	0.3849	0.0423
73852at147545.cds.mfa.phykit_toverr	9.939	0.6423	0.0646
80319at147545.cds.mfa.phykit_toverr	9.0924	0.5783	0.0636
34428at147545.cds.mfa.phykit_toverr	9.894	0.8449	0.0854
15436at147545.cds.mfa.phykit_toverr	9.0777	0.7581	0.0835
66774at147545.cds.mfa.phykit_toverr	9.741	0.4646	0.0477
3807at147545.cds.mfa.phykit_toverr	9.0731	0.4949	0.0545
112177at147545.cds.mfa.phykit_toverr	9.718	0.6348	0.0653
42347at147545.cds.mfa.phykit_toverr	9.0713	0.4339	0.0478
80960at147545.cds.mfa.phykit_toverr	9.666	0.6597	0.0683
39146at147545.cds.mfa.phykit_toverr	9.0651	0.4479	0.0494
42459at147545.cds.mfa.phykit_toverr	9.0553	0.6741	0.0744
3671at147545.cds.mfa.phykit_toverr	9.496	0.5942	0.0626
25725at147545.cds.mfa.phykit_toverr	9.471	0.8027	0.0848
33806at147545.cds.mfa.phykit_toverr	9.262	0.6491	0.0701
106210at147545.cds.mfa.phykit_toverr	9.236	0.3714	0.0402
11746at147545.cds.mfa.phykit_toverr	9.199	0.799	0.0869
110512at147545.cds.mfa.phykit_toverr	9.192	0.4092	0.0445
51144at147545.cds.mfa.phykit_toverr	9.165	0.5624	0.0614
25642at147545.cds.mfa.phykit_toverr	9.0162	0.3956	0.0439
59911at147545.cds.mfa.phykit_toverr	9.0153	0.8197	0.0909
105544at147545.cds.mfa.phykit_toverr	9.072	0.3904	0.043
116893at147545.cds.mfa.phykit_toverr	9.06	0.5761	0.0636
108788at147545.cds.mfa.phykit_toverr	8.9988	0.7475	0.0831
118071at147545.cds.mfa.phykit_toverr	8.9966	0.6607	0.0734
87209at147545.cds.mfa.phykit_toverr	8.9942	0.6021	0.0669
106063at147545.cds.mfa.phykit_toverr	8.9927	0.4273	0.0475
113003at147545.cds.mfa.phykit_toverr	8.9915	0.556	0.0618
59262at147545.cds.mfa.phykit_toverr	8.9799	0.7433	0.0828
88610at147545.cds.mfa.phykit_toverr	8.9789	0.3886	0.0433
102223at147545.cds.mfa.phykit_toverr	8.9763	0.8108	0.0903
103870at147545.cds.mfa.phykit_toverr	8.9688	0.5527	0.0616
91725at147545.cds.mfa.phykit_toverr	8.9666	0.9758	0.1088
24109at147545.cds.mfa.phykit_toverr	8.9312	0.5926	0.0664
67041at147545.cds.mfa.phykit_toverr	8.9244	0.4086	0.0458
109388at147545.cds.mfa.phykit_toverr	8.9225	0.7475	0.0838
40899at147545.cds.mfa.phykit_toverr	8.9085	0.7091	0.0796
55094at147545.cds.mfa.phykit_toverr	8.8782	0.3782	0.0426
118403at147545.cds.mfa.phykit_toverr	8.8661	0.9659	0.1089
30375at147545.cds.mfa.phykit_toverr	8.8642	0.3745	0.0422
13381at147545.cds.mfa.phykit_toverr	8.8612	0.4707	0.0531
18140at147545.cds.mfa.phykit_toverr	8.8586	0.6134	0.0692
58021at147545.cds.mfa.phykit_toverr	8.8421	0.5932	0.0671
66322at147545.cds.mfa.phykit_toverr	8.8394	0.625	0.0707
51869at147545.cds.mfa.phykit_toverr	8.8318	0.4923	0.0557
56431at147545.cds.mfa.phykit_toverr	8.8062	0.6534	0.0742
98209at147545.cds.mfa.phykit_toverr	8.7967	0.4873	0.0554
35700at147545.cds.mfa.phykit_toverr	8.7945	0.7534	0.0857
92726at147545.cds.mfa.phykit_toverr	8.7751	0.5301	0.0604
51274at147545.cds.mfa.phykit_toverr	8.7694	0.4891	0.0558
294at147545.cds.mfa.phykit_toverr	8.7665	0.7839	0.0894
108583at147545.cds.mfa.phykit_toverr	8.7377	0.3758	0.043
77751at147545.cds.mfa.phykit_toverr	8.7277	0.8364	0.0958
104636at147545.cds.mfa.phykit_toverr	8.7271	0.4074	0.0467
70779at147545.cds.mfa.phykit_toverr	8.7249	0.839	0.0962
105327at147545.cds.mfa.phykit_toverr	8.7066	0.6848	0.0787
54072at147545.cds.mfa.phykit_toverr	8.7062	0.9293	0.1067
22119at147545.cds.mfa.phykit_toverr	8.6953	0.4428	0.0509
108372at147545.cds.mfa.phykit_toverr	8.6939	0.6112	0.0703
113446at147545.cds.mfa.phykit_toverr	8.6844	0.7541	0.0868
40766at147545.cds.mfa.phykit_toverr	8.6748	0.397	0.0458
9226at147545.cds.mfa.phykit_toverr	8.6654	0.6709	0.0774
49493at147545.cds.mfa.phykit_toverr	8.6614	0.506	0.0584
77124at147545.cds.mfa.phykit_toverr	8.6612	0.5675	0.0655
39553at147545.cds.mfa.phykit_toverr	8.6545	0.7901	0.0913
5783at147545.cds.mfa.phykit_toverr	8.6429	0.8121	0.094
73088at147545.cds.mfa.phykit_toverr	8.6418	0.5114	0.0592
56239at147545.cds.mfa.phykit_toverr	8.6407	0.753	0.0871
35096at147545.cds.mfa.phykit_toverr	8.6395	0.5844	0.0676
108669at147545.cds.mfa.phykit_toverr	8.6346	0.3353	0.0388
89438at147545.cds.mfa.phykit_toverr	8.6255	0.5697	0.0661
65647at147545.cds.mfa.phykit_toverr	8.6254	0.5845	0.0678
41276at147545.cds.mfa.phykit_toverr	8.6175	0.6566	0.0762
114535at147545.cds.mfa.phykit_toverr	8.6056	0.7653	0.0889
35863at147545.cds.mfa.phykit_toverr	8.6005	0.6242	0.0726
93622at147545.cds.mfa.phykit_toverr	8.6004	0.4944	0.0575
5768at147545.cds.mfa.phykit_toverr	8.5907	0.6447	0.0751
16607at147545.cds.mfa.phykit_toverr	8.5861	0.5503	0.0641
5587at147545.cds.mfa.phykit_toverr	8.5697	0.8756	0.1022
27833at147545.cds.mfa.phykit_toverr	8.5677	0.5121	0.0598
81638at147545.cds.mfa.phykit_toverr	8.5603	0.612	0.0715
11274at147545.cds.mfa.phykit_toverr	8.5526	0.4021	0.047
66060at147545.cds.mfa.phykit_toverr	8.5439	0.4009	0.0469
79507at147545.cds.mfa.phykit_toverr	8.5371	0.4473	0.0524
50336at147545.cds.mfa.phykit_toverr	8.5358	0.5592	0.0655
83486at147545.cds.mfa.phykit_toverr	8.5297	0.8361	0.098
6425at147545.cds.mfa.phykit_toverr	8.5022	0.8355	0.0983
21061at147545.cds.mfa.phykit_toverr	8.4824	0.8366	0.0986
114625at147545.cds.mfa.phykit_toverr	8.4759	0.3574	0.0422
69871at147545.cds.mfa.phykit_toverr	8.4683	0.4328	0.0511
25386at147545.cds.mfa.phykit_toverr	8.4658	0.4882	0.0577
86751at147545.cds.mfa.phykit_toverr	8.4605	0.5791	0.0684
79205at147545.cds.mfa.phykit_toverr	8.4604	0.3769	0.0445
60534at147545.cds.mfa.phykit_toverr	8.4579	0.5772	0.0682
75069at147545.cds.mfa.phykit_toverr	8.4569	0.5094	0.0602
32113at147545.cds.mfa.phykit_toverr	8.4408	0.3867	0.0458
43330at147545.cds.mfa.phykit_toverr	8.4301	0.7809	0.0926
35864at147545.cds.mfa.phykit_toverr	8.4229	0.7822	0.0929
16761at147545.cds.mfa.phykit_toverr	8.4158	0.637	0.0757
98282at147545.cds.mfa.phykit_toverr	8.4027	0.5627	0.067
25699at147545.cds.mfa.phykit_toverr	8.3982	0.5076	0.0604
44070at147545.cds.mfa.phykit_toverr	8.3952	0.5403	0.0644
104148at147545.cds.mfa.phykit_toverr	8.3863	0.9641	0.115
101260at147545.cds.mfa.phykit_toverr	8.3746	0.2712	0.0324
70182at147545.cds.mfa.phykit_toverr	8.3744	0.5295	0.0632
30895at147545.cds.mfa.phykit_toverr	8.3735	0.6594	0.0787
108271at147545.cds.mfa.phykit_toverr	8.3702	0.5219	0.0624
17835at147545.cds.mfa.phykit_toverr	8.3693	0.573	0.0685
89126at147545.cds.mfa.phykit_toverr	8.3547	0.5559	0.0665
19123at147545.cds.mfa.phykit_toverr	8.3486	0.6404	0.0767
59294at147545.cds.mfa.phykit_toverr	8.3414	0.7448	0.0893
52463at147545.cds.mfa.phykit_toverr	8.3311	0.6583	0.079
77079at147545.cds.mfa.phykit_toverr	8.3256	0.8138	0.0977
22722at147545.cds.mfa.phykit_toverr	8.3187	0.4197	0.0505
111435at147545.cds.mfa.phykit_toverr	8.2981	0.4228	0.051
17237at147545.cds.mfa.phykit_toverr	8.2957	0.5378	0.0648
38223at147545.cds.mfa.phykit_toverr	8.2928	0.8526	0.1028
17377at147545.cds.mfa.phykit_toverr	8.2908	0.8466	0.1021
62769at147545.cds.mfa.phykit_toverr	8.2702	0.7221	0.0873
101545at147545.cds.mfa.phykit_toverr	8.2681	0.8442	0.1021
38566at147545.cds.mfa.phykit_toverr	8.2639	0.4459	0.054
97750at147545.cds.mfa.phykit_toverr	8.2638	0.7426	0.0899
75627at147545.cds.mfa.phykit_toverr	8.2571	0.5825	0.0705
39638at147545.cds.mfa.phykit_toverr	8.2556	0.5307	0.0643
86364at147545.cds.mfa.phykit_toverr	8.2526	0.4183	0.0507
62696at147545.cds.mfa.phykit_toverr	8.2442	0.3625	0.044
73911at147545.cds.mfa.phykit_toverr	8.2434	0.4784	0.058
98319at147545.cds.mfa.phykit_toverr	8.2426	0.7953	0.0965
33975at147545.cds.mfa.phykit_toverr	8.2426	0.5639	0.0684
27897at147545.cds.mfa.phykit_toverr	8.2318	0.4325	0.0525
43886at147545.cds.mfa.phykit_toverr	8.2273	0.5004	0.0608
63290at147545.cds.mfa.phykit_toverr	8.2268	0.596	0.0724
57518at147545.cds.mfa.phykit_toverr	8.2266	0.5067	0.0616
51502at147545.cds.mfa.phykit_toverr	8.2226	0.5804	0.0706
70508at147545.cds.mfa.phykit_toverr	8.2225	0.5604	0.0682
44596at147545.cds.mfa.phykit_toverr	8.2134	0.7438	0.0906
57908at147545.cds.mfa.phykit_toverr	8.2124	0.2679	0.0326
16715at147545.cds.mfa.phykit_toverr	8.2077	0.8112	0.0988
5450at147545.cds.mfa.phykit_toverr	8.2016	0.6197	0.0756
42537at147545.cds.mfa.phykit_toverr	8.1988	0.6139	0.0749
101153at147545.cds.mfa.phykit_toverr	8.1965	0.4374	0.0534
41528at147545.cds.mfa.phykit_toverr	8.1925	0.7991	0.0975
94516at147545.cds.mfa.phykit_toverr	8.1904	0.6538	0.0798
81113at147545.cds.mfa.phykit_toverr	8.1897	0.4248	0.0519
101552at147545.cds.mfa.phykit_toverr	8.1844	0.8142	0.0995
109775at147545.cds.mfa.phykit_toverr	8.1832	0.4194	0.0513
109107at147545.cds.mfa.phykit_toverr	8.1803	0.3709	0.0453
1872at147545.cds.mfa.phykit_toverr	8.1787	0.5404	0.0661
49418at147545.cds.mfa.phykit_toverr	8.1781	0.6203	0.0758
20523at147545.cds.mfa.phykit_toverr	8.1765	0.5847	0.0715
14249at147545.cds.mfa.phykit_toverr	8.1623	0.7163	0.0878
71977at147545.cds.mfa.phykit_toverr	8.1506	0.5484	0.0673
40449at147545.cds.mfa.phykit_toverr	8.1501	0.4309	0.0529
9045at147545.cds.mfa.phykit_toverr	8.1484	0.313	0.0384
7161at147545.cds.mfa.phykit_toverr	8.1344	0.6751	0.083
23700at147545.cds.mfa.phykit_toverr	8.1236	0.5678	0.0699
18114at147545.cds.mfa.phykit_toverr	8.1166	0.7947	0.0979
13517at147545.cds.mfa.phykit_toverr	8.1138	0.4748	0.0585
70803at147545.cds.mfa.phykit_toverr	8.1086	0.7023	0.0866
89149at147545.cds.mfa.phykit_toverr	8.0979	0.57	0.0704
106636at147545.cds.mfa.phykit_toverr	8.0966	0.5706	0.0705
92235at147545.cds.mfa.phykit_toverr	8.964	0.5362	0.0598
68359at147545.cds.mfa.phykit_toverr	8.0959	0.6141	0.0759
15383at147545.cds.mfa.phykit_toverr	8.0944	0.5558	0.0687
104489at147545.cds.mfa.phykit_toverr	8.0918	0.4435	0.0548
82282at147545.cds.mfa.phykit_toverr	8.0825	0.4152	0.0514
14263at147545.cds.mfa.phykit_toverr	8.796	0.579	0.0658
102229at147545.cds.mfa.phykit_toverr	8.0771	0.8119	0.1005
71536at147545.cds.mfa.phykit_toverr	8.0765	0.4844	0.06
29520at147545.cds.mfa.phykit_toverr	8.761	0.4573	0.0522
117111at147545.cds.mfa.phykit_toverr	8.0734	0.5708	0.0707
96581at147545.cds.mfa.phykit_toverr	8.723	0.5741	0.0658
53541at147545.cds.mfa.phykit_toverr	8.0705	0.6371	0.0789
113476at147545.cds.mfa.phykit_toverr	8.705	0.432	0.0496
37815at147545.cds.mfa.phykit_toverr	8.0649	0.435	0.0539
55858at147545.cds.mfa.phykit_toverr	8.641	0.4328	0.0501
63616at147545.cds.mfa.phykit_toverr	8.0617	0.5125	0.0636
42635at147545.cds.mfa.phykit_toverr	8.608	0.5187	0.0603
65565at147545.cds.mfa.phykit_toverr	8.0593	0.4853	0.0602
87719at147545.cds.mfa.phykit_toverr	8.546	0.8013	0.0938
106485at147545.cds.mfa.phykit_toverr	8.537	0.5676	0.0665
17462at147545.cds.mfa.phykit_toverr	8.514	0.3463	0.0407
85932at147545.cds.mfa.phykit_toverr	8.509	0.7444	0.0875
16673at147545.cds.mfa.phykit_toverr	8.0432	0.5908	0.0734
77188at147545.cds.mfa.phykit_toverr	8.0424	0.9581	0.1191
51843at147545.cds.mfa.phykit_toverr	8.0409	0.8928	0.111
11105at147545.cds.mfa.phykit_toverr	8.0384	0.4844	0.0603
10243at147545.cds.mfa.phykit_toverr	8.0358	0.3325	0.0414
24922at147545.cds.mfa.phykit_toverr	8.355	0.5572	0.0667
20366at147545.cds.mfa.phykit_toverr	8.0339	0.6067	0.0755
4368at147545.cds.mfa.phykit_toverr	8.0337	0.657	0.0818
39938at147545.cds.mfa.phykit_toverr	8.0329	0.6033	0.0751
51532at147545.cds.mfa.phykit_toverr	8.0256	0.5943	0.0741
20736at147545.cds.mfa.phykit_toverr	8.0251	0.1762	0.022
33593at147545.cds.mfa.phykit_toverr	8.246	0.6709	0.0814
19375at147545.cds.mfa.phykit_toverr	8.241	0.3716	0.0451
98238at147545.cds.mfa.phykit_toverr	8.234	0.6978	0.0847
35658at147545.cds.mfa.phykit_toverr	8.199	0.4935	0.0602
121570at147545.cds.mfa.phykit_toverr	8.0168	0.4395	0.0548
42725at147545.cds.mfa.phykit_toverr	8.0148	0.5724	0.0714
25366at147545.cds.mfa.phykit_toverr	8.046	0.5192	0.0645
22758at147545.cds.mfa.phykit_toverr	8.0043	0.5009	0.0626
100521at147545.cds.mfa.phykit_toverr	8.034	0.417	0.0519
52969at147545.cds.mfa.phykit_toverr	8.8	0.7587	0.0862
77671at147545.cds.mfa.phykit_toverr	7.9985	0.4807	0.0601
91312at147545.cds.mfa.phykit_toverr	7.9946	0.6671	0.0834
11005at147545.cds.mfa.phykit_toverr	7.9821	0.5188	0.065
40599at147545.cds.mfa.phykit_toverr	7.9807	0.4088	0.0512
80378at147545.cds.mfa.phykit_toverr	7.9587	0.2685	0.0337
96845at147545.cds.mfa.phykit_toverr	7.9549	0.6592	0.0829
68002at147545.cds.mfa.phykit_toverr	7.9483	0.8151	0.1026
21350at147545.cds.mfa.phykit_toverr	7.9438	0.2855	0.0359
43994at147545.cds.mfa.phykit_toverr	7.9387	0.5082	0.064
104034at147545.cds.mfa.phykit_toverr	7.9378	0.7326	0.0923
100804at147545.cds.mfa.phykit_toverr	7.9361	0.8274	0.1043
73627at147545.cds.mfa.phykit_toverr	7.9359	0.4898	0.0617
71743at147545.cds.mfa.phykit_toverr	7.9322	0.3741	0.0472
13071at147545.cds.mfa.phykit_toverr	7.9258	0.4219	0.0532
33327at147545.cds.mfa.phykit_toverr	7.9199	0.6263	0.0791
77at147545.cds.mfa.phykit_toverr	7.9192	0.3346	0.0423
73349at147545.cds.mfa.phykit_toverr	7.9114	0.3519	0.0445
9460at147545.cds.mfa.phykit_toverr	7.9078	0.6592	0.0834
49929at147545.cds.mfa.phykit_toverr	7.9075	0.3228	0.0408
30233at147545.cds.mfa.phykit_toverr	7.9036	0.55	0.0696
62105at147545.cds.mfa.phykit_toverr	7.8966	0.4603	0.0583
9334at147545.cds.mfa.phykit_toverr	7.8936	0.3953	0.0501
7730at147545.cds.mfa.phykit_toverr	7.8913	0.2865	0.0363
51017at147545.cds.mfa.phykit_toverr	7.8763	0.5316	0.0675
20387at147545.cds.mfa.phykit_toverr	7.8559	0.6422	0.0817
30817at147545.cds.mfa.phykit_toverr	7.8552	0.4838	0.0616
91509at147545.cds.mfa.phykit_toverr	7.8484	0.8376	0.1067
8953at147545.cds.mfa.phykit_toverr	7.8466	0.3798	0.0484
49444at147545.cds.mfa.phykit_toverr	7.8413	0.421	0.0537
108320at147545.cds.mfa.phykit_toverr	7.8303	0.4416	0.0564
52954at147545.cds.mfa.phykit_toverr	7.8264	0.5481	0.07
51634at147545.cds.mfa.phykit_toverr	7.8219	0.8339	0.1066
22842at147545.cds.mfa.phykit_toverr	7.8217	0.8226	0.1052
31170at147545.cds.mfa.phykit_toverr	7.8147	0.782	0.1001
78920at147545.cds.mfa.phykit_toverr	7.8014	0.8579	0.11
111577at147545.cds.mfa.phykit_toverr	7.7942	0.5103	0.0655
65866at147545.cds.mfa.phykit_toverr	7.7779	0.5349	0.0688
70348at147545.cds.mfa.phykit_toverr	7.7598	0.4743	0.0611
58111at147545.cds.mfa.phykit_toverr	7.7588	0.4907	0.0632
114695at147545.cds.mfa.phykit_toverr	7.7544	0.8618	0.1111
101525at147545.cds.mfa.phykit_toverr	7.7473	0.3574	0.0461
12207at147545.cds.mfa.phykit_toverr	7.7426	0.3015	0.0389
72723at147545.cds.mfa.phykit_toverr	7.7423	0.617	0.0797
42544at147545.cds.mfa.phykit_toverr	7.7301	0.4686	0.0606
25506at147545.cds.mfa.phykit_toverr	7.7296	0.8703	0.1126
38669at147545.cds.mfa.phykit_toverr	7.7247	0.6006	0.0777
3634at147545.cds.mfa.phykit_toverr	7.7089	0.4722	0.0613
89379at147545.cds.mfa.phykit_toverr	7.7077	0.3137	0.0407
66917at147545.cds.mfa.phykit_toverr	7.7041	0.5908	0.0767
103174at147545.cds.mfa.phykit_toverr	7.7007	0.856	0.1112
93735at147545.cds.mfa.phykit_toverr	7.6993	0.4631	0.0601
61320at147545.cds.mfa.phykit_toverr	7.6972	0.5075	0.0659
24091at147545.cds.mfa.phykit_toverr	7.6951	0.8206	0.1066
36784at147545.cds.mfa.phykit_toverr	7.6894	0.523	0.068
8616at147545.cds.mfa.phykit_toverr	7.6778	0.5833	0.076
87499at147545.cds.mfa.phykit_toverr	7.6727	0.7649	0.0997
98313at147545.cds.mfa.phykit_toverr	7.6625	0.8389	0.1095
5680at147545.cds.mfa.phykit_toverr	7.6569	0.4216	0.0551
84005at147545.cds.mfa.phykit_toverr	7.6477	0.4936	0.0645
83821at147545.cds.mfa.phykit_toverr	7.6425	0.1799	0.0235
22983at147545.cds.mfa.phykit_toverr	7.6348	0.3766	0.0493
60390at147545.cds.mfa.phykit_toverr	7.6258	0.4268	0.056
88995at147545.cds.mfa.phykit_toverr	7.6257	0.5966	0.0782
39596at147545.cds.mfa.phykit_toverr	7.6231	0.6136	0.0805
108411at147545.cds.mfa.phykit_toverr	7.6214	0.4801	0.063
21626at147545.cds.mfa.phykit_toverr	7.6206	0.3759	0.0493
83944at147545.cds.mfa.phykit_toverr	7.6171	0.4397	0.0577
43510at147545.cds.mfa.phykit_toverr	7.6141	0.5525	0.0726
75034at147545.cds.mfa.phykit_toverr	7.6091	0.4951	0.0651
25434at147545.cds.mfa.phykit_toverr	7.6084	0.2995	0.0394
66583at147545.cds.mfa.phykit_toverr	7.6081	0.8279	0.1088
24771at147545.cds.mfa.phykit_toverr	7.5982	0.8419	0.1108
112094at147545.cds.mfa.phykit_toverr	7.5975	0.6018	0.0792
13555at147545.cds.mfa.phykit_toverr	7.5941	0.3917	0.0516
106293at147545.cds.mfa.phykit_toverr	7.5926	0.4455	0.0587
51837at147545.cds.mfa.phykit_toverr	7.5899	0.4331	0.0571
12222at147545.cds.mfa.phykit_toverr	7.5847	0.5381	0.0709
103916at147545.cds.mfa.phykit_toverr	7.5737	0.5387	0.0711
33732at147545.cds.mfa.phykit_toverr	7.5725	0.4067	0.0537
65490at147545.cds.mfa.phykit_toverr	7.5566	0.8241	0.1091
70397at147545.cds.mfa.phykit_toverr	7.5524	0.5438	0.072
33880at147545.cds.mfa.phykit_toverr	7.5487	0.7592	0.1006
118334at147545.cds.mfa.phykit_toverr	7.5384	0.4842	0.0642
8681at147545.cds.mfa.phykit_toverr	7.5359	0.5848	0.0776
2374at147545.cds.mfa.phykit_toverr	7.5357	0.5352	0.071
18152at147545.cds.mfa.phykit_toverr	7.5298	0.7895	0.1049
14015at147545.cds.mfa.phykit_toverr	7.5237	0.4867	0.0647
97644at147545.cds.mfa.phykit_toverr	7.5188	0.348	0.0463
49952at147545.cds.mfa.phykit_toverr	7.5165	0.4434	0.059
74336at147545.cds.mfa.phykit_toverr	7.5113	0.8064	0.1074
55919at147545.cds.mfa.phykit_toverr	7.5062	0.4932	0.0657
106834at147545.cds.mfa.phykit_toverr	7.4997	0.6468	0.0862
118227at147545.cds.mfa.phykit_toverr	7.4959	0.3359	0.0448
11902at147545.cds.mfa.phykit_toverr	7.4936	0.4233	0.0565
113348at147545.cds.mfa.phykit_toverr	7.4918	0.7452	0.0995
23721at147545.cds.mfa.phykit_toverr	7.4694	0.4515	0.0605
35787at147545.cds.mfa.phykit_toverr	7.4632	0.504	0.0675
45035at147545.cds.mfa.phykit_toverr	7.4594	0.3829	0.0513
71163at147545.cds.mfa.phykit_toverr	7.4563	0.56	0.0751
18775at147545.cds.mfa.phykit_toverr	7.4501	0.7852	0.1054
60822at147545.cds.mfa.phykit_toverr	7.4382	0.8555	0.115
77101at147545.cds.mfa.phykit_toverr	7.4344	0.4284	0.0576
77742at147545.cds.mfa.phykit_toverr	7.4314	0.5721	0.077
56077at147545.cds.mfa.phykit_toverr	7.4313	0.573	0.0771
42438at147545.cds.mfa.phykit_toverr	7.4271	0.3028	0.0408
20796at147545.cds.mfa.phykit_toverr	7.4213	0.5731	0.0772
3702at147545.cds.mfa.phykit_toverr	7.4046	0.6006	0.0811
