GENE	TREENESS_RATIO	treeness	RCV
1257at147545	1.9634	0.2936	0.1495
1260at147545	6.0009	0.4635	0.0772
12612at147545	7.4595	0.5658	0.0758
12641at147545	1.8526	0.3726	0.2011
12647at147545	1.6433	0.3041	0.185
12652at147545	9.8334	0.4229	0.043
12731at147545	4.6836	0.7754	0.1656
12769at147545	8.0462	0.7758	0.0964
12776at147545	2.9893	0.54	0.1807
12780at147545	9.5621	0.8715	0.0911
12783at147545	3.0175	0.4312	0.1429
12789at147545	2.6812	0.6208	0.2315
1278at147545	2.4897	0.2462	0.0989
12803at147545	4.0088	0.605	0.1509
12808at147545	3.6864	0.3664	0.0994
12858at147545	7.5157	0.9539	0.1269
128at147545	2.6309	0.5922	0.2251
1292at147545	1.5862	0.3749	0.2363
12938at147545	6.1021	0.8756	0.1435
12965at147545	4.2706	0.6783	0.1588
12968at147545	2.5156	0.4736	0.1883
12997at147545	2.9379	0.4567	0.1554
12998at147545	2.1844	0.1778	0.0814
13002at147545	2.2492	0.4112	0.1828
13013at147545	6.8607	0.5197	0.0757
13057at147545	1.7	0.4885	0.2874
13060at147545	4.7533	0.8487	0.1785
13071at147545	5.7515	0.3964	0.0689
13115at147545	0.8531	0.1368	0.1603
13135at147545	10.7294	0.7406	0.069
13151at147545	4.8375	0.625	0.1292
13153at147545	3.735	0.4534	0.1214
13164at147545	2.3951	0.5521	0.2305
13182at147545	13.3423	0.855	0.0641
13190at147545	3.8386	0.6031	0.1571
13247at147545	2.4162	0.3871	0.1602
13320at147545	4.8141	0.5047	0.1048
13328at147545	3.7383	0.4131	0.1105
13352at147545	4.2634	0.5016	0.1176
13380at147545	3.9634	0.7623	0.1923
13381at147545	6.4592	0.4481	0.0694
13394at147545	1.7011	0.254	0.1493
13433at147545	2.4938	0.735	0.2947
13461at147545	1.0191	0.1835	0.1801
13492at147545	2.1117	0.3358	0.159
13517at147545	5.1617	0.3856	0.0747
13521at147545	3.0925	0.4501	0.1455
13536at147545	5.4617	0.7448	0.1364
13555at147545	5.1377	0.2959	0.0576
13572at147545	3.5093	0.365	0.104
13578at147545	2.475	0.4048	0.1636
13580at147545	2.0141	0.3977	0.1975
13606at147545	0.5787	0.2456	0.4243
13630at147545	3.4094	0.2392	0.0702
13664at147545	5.9123	0.9087	0.1537
13689at147545	1.4955	0.1149	0.0768
13696at147545	6.4101	0.5768	0.09
13713at147545	2.3619	0.5049	0.2138
13731at147545	3.847	0.4779	0.1242
13747at147545	2.7439	0.428	0.156
13748at147545	9.2417	0.8892	0.0962
13766at147545	4.0337	0.8389	0.208
13801at147545	4.4194	0.4131	0.0935
13820at147545	1.5071	0.204	0.1354
13926at147545	4.1254	0.5744	0.1392
13938at147545	6.3692	0.6755	0.1061
13958at147545	1.8429	0.4489	0.2436
13995at147545	4.3271	0.3693	0.0854
14007at147545	3.2813	0.523	0.1594
14015at147545	1.7468	0.156	0.0893
14069at147545	12.3493	0.3669	0.0297
14072at147545	5.4203	0.2059	0.038
14085at147545	1.9669	0.3229	0.1642
14109at147545	3.1345	0.4053	0.1293
14119at147545	4.4188	0.3556	0.0805
14123at147545	38.4957	0.8945	0.0232
14129at147545	1.1113	0.3006	0.2705
14138at147545	3.8455	0.4967	0.1292
14144at147545	3.7064	0.204	0.055
14145at147545	10.7058	0.8697	0.0812
14161at147545	5.3551	0.6042	0.1128
14249at147545	7.8843	0.8337	0.1057
14263at147545	7.0219	0.5718	0.0814
14271at147545	2.856	0.6486	0.2271
14279at147545	2.4652	0.5405	0.2192
1428at147545	1.3703	0.1816	0.1325
14359at147545	1.5827	0.3037	0.1919
14374at147545	3.9013	0.4924	0.1262
14414at147545	12.9316	0.8308	0.0642
14464at147545	1.8976	0.4235	0.2231
14468at147545	5.7927	0.8176	0.1411
14562at147545	5.4318	0.5492	0.1011
14609at147545	6.2302	0.8512	0.1366
14656at147545	10.0141	0.598	0.0597
14662at147545	8.2744	0.8479	0.1025
14664at147545	4.7951	0.5698	0.1188
14667at147545	2.9778	0.4337	0.1457
14669at147545	2.7109	0.6837	0.2522
14691at147545	2.3236	0.2942	0.1266
14697at147545	5.1836	0.8267	0.1595
14723at147545	6.2103	0.1621	0.0261
14762at147545	3.7304	0.6425	0.1722
14765at147545	8.9267	0.3962	0.0444
14766at147545	6.1142	0.3754	0.0614
14779at147545	3.1535	0.469	0.1487
14829at147545	12.1515	0.8894	0.0732
14844at147545	4.0938	0.5731	0.14
14884at147545	4.3465	0.4372	0.1006
14929at147545	6.6615	0.5247	0.0788
14935at147545	17.6271	0.7092	0.0402
14965at147545	5.0759	0.5619	0.1107
14972at147545	3.7169	0.5078	0.1366
14997at147545	4.3538	0.6262	0.1438
15129at147545	3.5438	0.2737	0.0772
15201at147545	9.6371	0.801	0.0831
15225at147545	3.2998	0.6752	0.2046
1524at147545	4.0042	0.4594	0.1147
15273at147545	3.6669	0.3486	0.0951
15305at147545	2.7413	0.3747	0.1367
15319at147545	3.1329	0.365	0.1165
15371at147545	3.4709	0.6351	0.183
1537at147545	8.4451	0.7411	0.0878
15383at147545	6.8112	0.5935	0.0871
15389at147545	7.0401	0.4921	0.0699
15393at147545	2.8308	0.4085	0.1443
15414at147545	1.845	0.4955	0.2685
15436at147545	9.6038	0.758	0.0789
15465at147545	3.9623	0.4708	0.1188
15473at147545	4.6459	0.5244	0.1129
15493at147545	7.377	0.5328	0.0722
15502at147545	9.9386	0.9088	0.0914
15516at147545	2.3368	0.2771	0.1186
15537at147545	3.476	0.6016	0.1731
15557at147545	6.6434	0.5975	0.0899
15574at147545	3.0476	0.5697	0.1869
15603at147545	1.0185	0.4511	0.4429
15613at147545	2.6855	0.6127	0.2281
15619at147545	2.7977	0.668	0.2388
15638at147545	5.9764	0.9231	0.1545
15643at147545	5.3575	0.4646	0.0867
15688at147545	2.7551	0.384	0.1394
15689at147545	3.6171	0.4773	0.132
15724at147545	3.5727	0.4345	0.1216
15772at147545	3.4442	0.2087	0.0606
15773at147545	3.3592	0.5323	0.1585
15777at147545	4.4411	0.4232	0.0953
15824at147545	6.956	0.9109	0.131
15850at147545	4.7005	0.3296	0.0701
15851at147545	11.0172	0.3968	0.036
15958at147545	4.8427	0.4593	0.0948
15982at147545	13.2925	0.9368	0.0705
159at147545	0.4508	0.1298	0.2878
16075at147545	3.7455	0.5358	0.1431
16093at147545	8.2149	0.328	0.0399
16131at147545	3.1925	0.3716	0.1164
16133at147545	7.374	0.5068	0.0687
16141at147545	3.8162	0.4093	0.1073
16161at147545	3.6966	0.44	0.119
16168at147545	1.8734	0.2722	0.1453
16194at147545	3.9445	0.5008	0.127
1622at147545	4.5524	0.553	0.1215
1626at147545	1.6873	0.3005	0.1781
16278at147545	3.1488	0.4588	0.1457
16380at147545	2.8343	0.4536	0.1601
16461at147545	9.1012	0.7488	0.0823
16475at147545	10.2634	0.3822	0.0372
1648at147545	1.3132	0.4186	0.3188
16518at147545	4.2721	0.4889	0.1144
16536at147545	4.3298	0.4496	0.1038
16538at147545	2.9416	0.6886	0.2341
1654at147545	2.2794	0.3723	0.1633
16563at147545	4.7523	0.5161	0.1086
16588at147545	2.74	0.3266	0.1192
16590at147545	7.2158	0.5276	0.0731
16603at147545	5.3855	0.2413	0.0448
16607at147545	6.299	0.579	0.0919
16624at147545	5.071	0.5146	0.1015
16665at147545	5.5097	0.3195	0.058
16673at147545	9.3072	0.884	0.095
16711at147545	2.5195	0.5358	0.2126
16713at147545	3.3802	0.5034	0.1489
16715at147545	8.9632	0.9587	0.107
16724at147545	3.8712	0.1745	0.0451
16756at147545	3.4719	0.9334	0.2688
16761at147545	4.0842	0.6698	0.164
16845at147545	1.8564	0.2742	0.1477
16857at147545	5.2046	0.6715	0.129
16935at147545	3.7403	0.3327	0.0889
16942at147545	6.5347	0.8541	0.1307
16981at147545	3.0244	0.2496	0.0825
16984at147545	7.6523	0.5238	0.0685
17021at147545	2.8346	0.6155	0.2171
1713at147545	5.4482	0.3204	0.0588
17144at147545	3.5747	0.3163	0.0885
17157at147545	2.5046	0.4205	0.1679
17176at147545	1.9781	0.3332	0.1684
1722at147545	2.245	0.4524	0.2015
17237at147545	4.9924	0.5295	0.1061
17253at147545	3.276	0.3617	0.1104
17272at147545	1.9652	0.302	0.1537
17276at147545	4.1574	0.5125	0.1233
17336at147545	10.9791	0.2833	0.0258
1733at147545	1.7337	0.3794	0.2188
17343at147545	2.0157	0.3528	0.175
17377at147545	8.0413	0.9083	0.113
17397at147545	4.5569	0.7012	0.1539
17400at147545	8.0536	0.5138	0.0638
17462at147545	6.7522	0.3863	0.0572
1750at147545	1.1428	0.2181	0.1908
17547at147545	4.5176	0.7999	0.1771
17557at147545	2.8013	0.1539	0.0549
17574at147545	3.1418	0.6397	0.2036
17575at147545	2.6404	0.6176	0.2339
17576at147545	4.929	0.5847	0.1186
175at147545	1.3593	0.3682	0.2709
17709at147545	4.2132	0.5785	0.1373
17742at147545	6.2716	0.5006	0.0798
17745at147545	6.41	0.3895	0.0608
17783at147545	7.6989	0.7959	0.1034
1778at147545	2.292	0.5631	0.2457
17797at147545	4.3395	0.507	0.1168
1782at147545	2.0346	0.3915	0.1924
17835at147545	6.0988	0.6027	0.0988
1787at147545	1.0719	0.1972	0.184
1792at147545	2.5694	0.4198	0.1634
17986at147545	3.5465	0.9299	0.2622
18011at147545	3.0285	0.441	0.1456
18093at147545	7.9665	0.8689	0.1091
18095at147545	4.254	0.6302	0.1481
18114at147545	6.8248	0.841	0.1232
18117at147545	3.1618	0.4614	0.1459
18119at147545	4.3807	0.4635	0.1058
18140at147545	6.1227	0.6175	0.1009
18152at147545	6.8859	0.8327	0.1209
18157at147545	1.8568	0.3521	0.1896
18176at147545	4.3187	0.5035	0.1166
1820at147545	1.9771	0.2567	0.1298
18226at147545	12.4515	0.8215	0.066
18249at147545	1.7857	0.3824	0.2141
1824at147545	2.8855	0.4874	0.1689
18256at147545	2.4895	0.5365	0.2155
18266at147545	3.566	0.3973	0.1114
18271at147545	2.9317	0.4389	0.1497
18292at147545	4.4183	0.3017	0.0683
18315at147545	2.886	0.3308	0.1146
18395at147545	4.0331	0.3985	0.0988
18428at147545	4.794	0.4267	0.089
18429at147545	12.0192	0.9193	0.0765
18516at147545	3.2954	0.5095	0.1546
18518at147545	1.3624	0.3748	0.2751
18528at147545	7.9353	0.6038	0.0761
18541at147545	6.0116	0.7569	0.1259
18659at147545	3.9283	0.5029	0.128
18663at147545	3.8029	0.8937	0.235
18720at147545	5.6809	0.625	0.11
18727at147545	2.1964	0.239	0.1088
1872at147545	5.8951	0.5897	0.1
18775at147545	7.4618	0.8676	0.1163
18784at147545	3.389	0.5426	0.1601
18816at147545	3.9405	0.8211	0.2084
18820at147545	14.0971	0.8683	0.0616
18821at147545	1.0262	0.1985	0.1935
18824at147545	3.1379	0.8269	0.2635
18843at147545	0.7201	0.2749	0.3817
18894at147545	4.4086	0.4067	0.0923
18900at147545	6.5602	0.4546	0.0693
18928at147545	2.7307	0.4003	0.1466
19043at147545	7.6526	0.4798	0.0627
19088at147545	3.394	0.6667	0.1964
19123at147545	10.2699	0.8243	0.0803
19132at147545	4.5218	0.5154	0.114
19133at147545	1.8493	0.4297	0.2324
1919at147545	0.7396	0.1362	0.1842
19217at147545	3.1539	0.5033	0.1596
19233at147545	4.1413	0.4388	0.1059
19259at147545	1.6465	0.2821	0.1713
1928at147545	2.9266	0.3193	0.1091
1929at147545	3.2697	0.388	0.1187
19375at147545	8.05	0.5855	0.0727
19378at147545	3.8291	0.4979	0.13
19395at147545	1.6903	0.437	0.2585
19407at147545	3.6203	0.439	0.1213
19411at147545	2.2405	0.1009	0.045
19419at147545	4.9381	0.3172	0.0642
19422at147545	1.6321	0.2375	0.1455
19461at147545	1.2768	0.2205	0.1727
19499at147545	1.8908	0.7175	0.3795
19509at147545	7.8836	0.535	0.0679
19511at147545	6.0519	0.8068	0.1333
19520at147545	4.8377	0.6168	0.1275
19526at147545	2.4143	0.4175	0.1729
19536at147545	4.1539	0.7369	0.1774
19613at147545	4.2767	0.561	0.1312
19660at147545	0.8733	0.0427	0.0489
19711at147545	2.5897	0.3009	0.1162
19712at147545	5.2741	0.8183	0.1552
19713at147545	1.7156	0.447	0.2606
19749at147545	8.5489	0.3917	0.0458
19750at147545	2.8673	0.8387	0.2925
19801at147545	2.6244	0.4897	0.1866
1985at147545	4.0293	0.7924	0.1967
19883at147545	5.3115	0.4103	0.0772
19890at147545	3.5786	0.5266	0.1472
19958at147545	5.4809	0.5578	0.1018
19960at147545	4.8555	0.5696	0.1173
20005at147545	4.1605	0.5233	0.1258
20050at147545	12.2414	0.669	0.0547
20072at147545	3.0941	0.5052	0.1633
20077at147545	7.2047	0.5018	0.0696
20118at147545	4.2432	0.5238	0.1234
20130at147545	10.4956	0.5093	0.0485
20212at147545	16.8826	0.8767	0.0519
20288at147545	2.4796	0.2919	0.1177
2031at147545	1.1525	0.2094	0.1817
20363at147545	3.6908	0.3476	0.0942
20366at147545	6.1749	0.567	0.0918
2037at147545	2.0281	0.257	0.1267
20387at147545	6.9103	0.8799	0.1273
20455at147545	15.6354	0.5283	0.0338
20463at147545	1.9316	0.2723	0.141
20472at147545	4.9007	0.6743	0.1376
20506at147545	2.4323	0.8775	0.3608
20523at147545	5.9656	0.4585	0.0769
20550at147545	3.1177	0.5008	0.1606
20551at147545	2.7611	0.397	0.1438
20557at147545	4.2862	0.7805	0.1821
20559at147545	1.1286	0.4265	0.3779
20585at147545	4.3856	0.4078	0.093
20599at147545	2.8919	0.3839	0.1327
2062at147545	4.3827	0.3919	0.0894
20662at147545	4.9278	0.5557	0.1128
2071at147545	1.4376	0.3503	0.2437
20736at147545	4.174	0.3073	0.0736
20769at147545	4.0602	0.8956	0.2206
20770at147545	6.321	0.6946	0.1099
20784at147545	10.8004	0.8658	0.0802
20796at147545	8.6293	0.852	0.0987
20805at147545	4.1146	0.7483	0.1819
20893at147545	2.5692	0.3629	0.1412
2089at147545	1.913	0.36	0.1882
2090at147545	7.9673	0.6986	0.0877
20910at147545	2.6156	0.5982	0.2287
20935at147545	7.0318	0.4839	0.0688
20944at147545	4.7236	0.6142	0.13
21038at147545	14.5711	0.9803	0.0673
2103at147545	4.1109	0.359	0.0873
21050at147545	5.1809	0.382	0.0737
21061at147545	8.5728	0.8998	0.105
21064at147545	6.4922	0.5054	0.0779
21084at147545	11.3566	0.3753	0.033
21127at147545	5.7236	0.6247	0.1091
2113at147545	1.25	0.1843	0.1474
21193at147545	3.2087	0.4413	0.1375
21220at147545	3.3944	0.4367	0.1286
21242at147545	12.4418	0.6674	0.0536
21312at147545	6.7708	0.8753	0.1293
21350at147545	5.7565	0.6103	0.106
21353at147545	5.9566	0.2366	0.0397
21385at147545	2.8363	0.2028	0.0715
21416at147545	2.5269	0.2972	0.1176
21429at147545	6.1512	0.931	0.1514
21438at147545	2.5358	0.1342	0.0529
2149at147545	3.9199	0.3332	0.085
21501at147545	2.0802	0.3936	0.1892
21546at147545	4.1018	0.4359	0.1063
2155at147545	3.0588	0.3375	0.1103
21598at147545	5.9969	0.6947	0.1158
21626at147545	5.8952	0.2832	0.048
21672at147545	7.152	0.6309	0.0882
2177at147545	3.2683	0.6409	0.1961
21801at147545	2.6338	0.7247	0.2752
21846at147545	1.48	0.1688	0.114
21877at147545	1.3309	0.2504	0.1881
21889at147545	1.2878	0.5117	0.3973
22013at147545	5.4018	0.864	0.16
22016at147545	1.622	0.3154	0.1944
22041at147545	3.3596	0.4906	0.146
2206at147545	2.0497	0.4235	0.2066
22105at147545	1.467	0.2789	0.1902
22119at147545	6.9433	0.3731	0.0537
22140at147545	5.2639	0.5381	0.1022
22182at147545	4.2248	0.3843	0.091
22185at147545	12.3854	0.5707	0.0461
22236at147545	1.2045	0.19	0.1578
22248at147545	8.0389	0.8027	0.0998
22277at147545	13.5375	0.6028	0.0445
22317at147545	3.6111	0.5232	0.1449
22381at147545	2.1875	0.411	0.1879
22383at147545	1.3028	0.3815	0.2928
2240at147545	1.4459	0.2428	0.1679
22528at147545	1.37	0.2409	0.1759
22533at147545	8.4231	0.9384	0.1114
22548at147545	2.4003	0.4197	0.1749
22549at147545	2.1367	0.5101	0.2387
22576at147545	1.373	0.4529	0.3298
22650at147545	8.8912	0.5928	0.0667
2265at147545	2.3351	0.7181	0.3075
22700at147545	3.0864	0.4132	0.1339
22722at147545	4.1129	0.3441	0.0837
22758at147545	8.0996	0.5762	0.0711
22776at147545	17.2903	0.6966	0.0403
22783at147545	2.4139	0.5423	0.2247
2279at147545	0.5725	0.3366	0.588
22836at147545	2.505	0.4819	0.1924
22842at147545	4.2945	0.8117	0.189
22912at147545	1.3723	0.4287	0.3124
22948at147545	5.6346	0.7834	0.139
22973at147545	2.6988	0.3816	0.1414
22983at147545	7.0332	0.378	0.0537
22996at147545	4.0488	0.5532	0.1366
2304at147545	1.8633	0.5351	0.2872
23065at147545	8.0429	0.752	0.0935
23066at147545	8.0101	0.535	0.0668
2306at147545	1.4643	0.358	0.2445
23111at147545	5.222	0.6095	0.1167
23129at147545	2.0346	0.3427	0.1684
2318at147545	1.1877	0.3448	0.2903
23193at147545	2.7787	0.3355	0.1207
23215at147545	3.3711	0.3769	0.1118
23222at147545	3.3327	0.1858	0.0558
23250at147545	5.9311	0.4346	0.0733
23311at147545	4.9853	0.7906	0.1586
23322at147545	6.4858	0.8358	0.1289
23437at147545	4.3361	0.289	0.0666
23466at147545	2.6338	0.7732	0.2936
23473at147545	17.4177	0.8552	0.0491
23496at147545	3.9358	0.4407	0.112
23523at147545	10.8241	0.5625	0.052
23574at147545	2.1565	0.152	0.0705
23600at147545	3.3869	0.6708	0.198
23605at147545	1.4686	0.2773	0.1888
23644at147545	8.8452	0.6008	0.0679
2365at147545	3.2758	0.4035	0.1232
23665at147545	4.083	0.4615	0.113
23672at147545	4.0696	0.4981	0.1224
2369at147545	3.3736	0.306	0.0907
23700at147545	6.526	0.5872	0.09
23721at147545	5.9188	0.5822	0.0984
2372at147545	4.5753	0.2621	0.0573
2374at147545	7.0154	0.5397	0.0769
2379at147545	3.4689	0.5469	0.1576
23863at147545	1.6347	0.4119	0.252
23884at147545	5.4197	0.303	0.0559
23913at147545	1.6947	0.5077	0.2996
23956at147545	3.1079	0.3791	0.122
24003at147545	15.3723	0.8621	0.0561
24004at147545	0.5764	0.126	0.2187
24017at147545	4.9872	0.8963	0.1797
24032at147545	1.1865	0.1385	0.1167
24066at147545	2.4221	0.5857	0.2418
24083at147545	14.0492	0.8578	0.0611
24091at147545	7.4345	0.8804	0.1184
24109at147545	8.5353	0.642	0.0752
2412at147545	8.1665	0.2431	0.0298
24136at147545	4.2014	0.3824	0.091
24155at147545	2.0296	0.3496	0.1723
24175at147545	4.5945	0.5545	0.1207
24180at147545	3.055	0.6045	0.1979
24189at147545	11.1901	0.8813	0.0788
24191at147545	2.5949	0.4269	0.1645
24206at147545	3.1456	0.4501	0.1431
24235at147545	2.7453	0.4132	0.1505
24274at147545	3.1067	0.1717	0.0553
24279at147545	1.9998	0.2744	0.1372
24317at147545	4.516	0.8317	0.1842
24377at147545	3.3543	0.7908	0.2358
24437at147545	15.5881	0.8167	0.0524
24451at147545	11.6536	0.8995	0.0772
24471at147545	5.0843	0.6925	0.1362
24498at147545	5.1823	0.6314	0.1218
24537at147545	3.8138	0.2874	0.0754
24558at147545	10.6399	0.5135	0.0483
24607at147545	6.2205	0.4875	0.0784
24641at147545	3.3584	0.3051	0.0909
24656at147545	15.8208	0.299	0.0189
24668at147545	8.3439	0.3732	0.0447
24745at147545	7.9412	0.3669	0.0462
24771at147545	7.3331	0.8392	0.1144
24796at147545	1.7237	0.325	0.1885
24805at147545	8.6499	0.7276	0.0841
24811at147545	1.6946	0.4458	0.2631
24815at147545	6.6277	0.6839	0.1032
24869at147545	5.2056	0.7134	0.137
24880at147545	3.3775	0.2922	0.0865
24898at147545	5.6257	0.5152	0.0916
24901at147545	1.9629	0.4292	0.2187
24918at147545	3.8543	0.2893	0.0751
24922at147545	6.0204	0.5654	0.0939
24923at147545	4.5277	0.4283	0.0946
24930at147545	8.4799	0.5149	0.0607
24973at147545	3.7624	0.3092	0.0822
24991at147545	19.4998	0.848	0.0435
25011at147545	9.1921	0.4786	0.0521
25024at147545	3.4062	0.3698	0.1086
25093at147545	1.8228	0.3069	0.1684
25102at147545	10.7365	0.7029	0.0655
25129at147545	4.2876	0.4931	0.115
2517at147545	5.8325	0.866	0.1485
25181at147545	3.3734	0.3634	0.1077
25301at147545	9.9545	0.9123	0.0916
2530at147545	3.4378	0.3717	0.1081
25339at147545	5.0878	0.5153	0.1013
25360at147545	3.9344	0.4464	0.1135
25366at147545	8.2845	0.6047	0.073
25367at147545	1.3869	0.2671	0.1926
25386at147545	7.544	0.5153	0.0683
25400at147545	2.3414	0.2837	0.1212
25434at147545	3.4155	0.2188	0.0641
25435at147545	10.317	0.8698	0.0843
25460at147545	3.9691	0.5508	0.1388
25474at147545	7.1951	0.793	0.1102
25491at147545	2.4202	0.1867	0.0771
25506at147545	5.314	0.7355	0.1384
25515at147545	14.3111	0.843	0.0589
25530at147545	3.8765	0.5419	0.1398
25580at147545	0.8059	0.157	0.1948
25607at147545	4.8547	0.7807	0.1608
25612at147545	1.5617	0.465	0.2977
25616at147545	3.6409	0.2028	0.0557
25642at147545	5.7855	0.3664	0.0633
25656at147545	3.7401	0.4411	0.1179
25659at147545	3.4348	0.6883	0.2004
2568at147545	4.7842	0.5847	0.1222
25699at147545	6.8835	0.4918	0.0714
25700at147545	2.7332	0.5825	0.2131
25725at147545	7.2146	0.8681	0.1203
25728at147545	1.4149	0.539	0.381
25744at147545	3.7562	0.6583	0.1753
25751at147545	1.9179	0.2217	0.1156
25775at147545	3.666	0.5177	0.1412
25804at147545	21.4466	0.8628	0.0402
25820at147545	2.0239	0.371	0.1833
25850at147545	2.4385	0.261	0.107
25873at147545	4.0039	0.5287	0.1321
25875at147545	3.1772	0.3658	0.1151
25881at147545	4.0259	0.5778	0.1435
25896at147545	3.9468	0.4657	0.118
25904at147545	7.4745	0.8783	0.1175
25923at147545	10.1523	0.5098	0.0502
25973at147545	3.3807	0.7953	0.2353
2600at147545	10.8977	0.8372	0.0768
26017at147545	5.5274	0.8921	0.1614
26114at147545	16.312	0.6128	0.0376
26140at147545	8.2123	0.9035	0.11
26157at147545	5.4531	0.8087	0.1483
26168at147545	3.9465	0.3563	0.0903
26202at147545	11.3339	0.7215	0.0637
26272at147545	3.672	0.2938	0.08
26319at147545	4.618	0.5302	0.1148
26321at147545	2.8733	0.4095	0.1425
26355at147545	11.37	0.8065	0.0709
26358at147545	5.9644	0.6303	0.1057
26375at147545	5.7748	0.5984	0.1036
263at147545	2.4961	0.5328	0.2135
26408at147545	4.9427	0.8111	0.1641
26417at147545	3.2169	0.3554	0.1105
26434at147545	0.7748	0.2248	0.2902
26441at147545	3.4871	0.4653	0.1334
26461at147545	10.2515	0.7416	0.0723
26504at147545	10.9425	0.4848	0.0443
26607at147545	3.6292	0.4117	0.1134
26609at147545	7.7706	0.3509	0.0452
26633at147545	2.5166	0.5054	0.2008
2663at147545	2.8914	0.4031	0.1394
26701at147545	8.3323	0.6103	0.0732
26812at147545	4.7068	0.4485	0.0953
26838at147545	8.0426	0.4337	0.0539
26851at147545	6.3749	0.9076	0.1424
26855at147545	6.5648	0.4446	0.0677
26859at147545	6.3761	0.8611	0.1351
26861at147545	4.9895	0.5135	0.1029
26942at147545	2.3566	0.5183	0.2199
26959at147545	4.6026	0.6382	0.1387
26965at147545	3.714	0.5459	0.147
26978at147545	7.143	0.6001	0.084
26987at147545	15.5549	0.4895	0.0315
26997at147545	8.7133	0.5882	0.0675
27020at147545	4.7646	0.5484	0.1151
27038at147545	4.6699	0.5068	0.1085
27054at147545	3.1361	0.4066	0.1296
27073at147545	1.7459	0.3095	0.1773
27105at147545	2.6163	0.3506	0.134
27114at147545	1.6101	0.3669	0.2279
27129at147545	8.3726	0.7149	0.0854
27151at147545	11.0241	0.6353	0.0576
27190at147545	2.8215	0.2489	0.0882
27200at147545	4.5447	0.4159	0.0915
2724at147545	4.2718	0.5313	0.1244
27296at147545	6.0499	0.4724	0.0781
27311at147545	5.3103	0.8417	0.1585
2731at147545	7.4962	0.3383	0.0451
27376at147545	6.5845	0.5349	0.0812
27390at147545	13.5472	0.6186	0.0457
27432at147545	3.3184	0.7372	0.2222
27437at147545	18.5599	0.7781	0.0419
27534at147545	7.449	0.7715	0.1036
27538at147545	1.9809	0.3209	0.162
27555at147545	4.9603	0.4777	0.0963
27564at147545	13.8374	0.8103	0.0586
27570at147545	4.2863	0.4222	0.0985
275at147545	3.4638	0.2381	0.0687
27640at147545	3.1973	0.5258	0.1645
27802at147545	4.7489	0.4772	0.1005
27833at147545	5.9488	0.5195	0.0873
27897at147545	4.3209	0.2626	0.0608
27915at147545	3.6545	0.3622	0.0991
27945at147545	2.6234	0.4268	0.1627
27968at147545	10.9027	0.4827	0.0443
28004at147545	4.9439	0.3754	0.0759
28007at147545	3.1497	0.6235	0.1979
28034at147545	6.3837	0.5232	0.082
28058at147545	3.4729	0.4697	0.1353
28061at147545	5.5615	0.3892	0.07
28089at147545	3.1145	0.4696	0.1508
28155at147545	6.296	0.95	0.1509
2818at147545	3.2295	0.3899	0.1207
2820at147545	2.6513	0.8163	0.3079
28232at147545	4.2274	0.8814	0.2085
28262at147545	4.4218	0.7596	0.1718
28312at147545	11.6565	0.7384	0.0633
28357at147545	3.8875	0.4902	0.1261
2836at147545	9.7895	0.8346	0.0853
28377at147545	2.3055	0.4098	0.1777
2837at147545	3.5133	0.9275	0.264
28389at147545	0.6816	0.4078	0.5982
28432at147545	9.7902	0.5185	0.053
28433at147545	10.6673	0.8782	0.0823
28472at147545	2.1567	0.3155	0.1463
28487at147545	6.4454	0.4297	0.0667
28504at147545	2.3977	0.3004	0.1253
28553at147545	7.7823	0.495	0.0636
28630at147545	6.6085	0.5742	0.0869
28631at147545	7.5175	0.2956	0.0393
28632at147545	3.247	0.3966	0.1221
28663at147545	3.1689	0.3851	0.1215
28676at147545	3.0696	0.3988	0.1299
28707at147545	2.2585	0.462	0.2046
28737at147545	4.6259	0.5648	0.1221
28864at147545	8.8064	0.5531	0.0628
28867at147545	4.2453	0.4704	0.1108
29032at147545	5.5665	0.5596	0.1005
2903at147545	3.9842	0.3559	0.0893
29049at147545	2.6408	0.4573	0.1732
29060at147545	2.2724	0.457	0.2011
29104at147545	6.7743	0.3789	0.0559
29133at147545	16.6296	0.9158	0.0551
29177at147545	5.081	0.8707	0.1714
29210at147545	19.4294	0.854	0.044
29357at147545	1.9682	0.3511	0.1784
29398at147545	35.9059	0.7622	0.0212
29427at147545	7.6233	0.6647	0.0872
29445at147545	7.4548	0.8082	0.1084
29474at147545	3.4127	0.5917	0.1734
29492at147545	2.2114	0.6824	0.3086
294at147545	9.8596	0.8863	0.0899
29503at147545	15.1487	0.8795	0.0581
29518at147545	6.6151	0.9082	0.1373
29520at147545	7.3539	0.4058	0.0552
29554at147545	3.0025	0.5448	0.1814
29556at147545	5.3621	0.3995	0.0745
29726at147545	14.8547	0.6756	0.0455
2973at147545	1.0791	0.1565	0.145
29745at147545	9.7083	0.9384	0.0967
29755at147545	2.263	0.2271	0.1004
2978at147545	2.7324	0.2414	0.0883
29818at147545	6.4926	0.4842	0.0746
29830at147545	3.8012	0.4642	0.1221
29877at147545	5.6271	0.7277	0.1293
29887at147545	8.4418	0.5798	0.0687
29912at147545	15.9096	0.512	0.0322
29939at147545	2.9311	0.2249	0.0767
30035at147545	1.2044	0.2859	0.2374
30051at147545	2.5926	0.5043	0.1945
30093at147545	2.2196	0.3124	0.1408
30109at147545	3.0602	0.3566	0.1165
